Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_wins,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_wins,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,LightHeavyweight,0,0,61.23046875,2.7421875,33.80078125,16.0234375,11.40625,32.1796875,28.01171875,1.0390625,332.0976563,0,2,3,6,2,0,190.5,31,2,1,0.0625,0.25,75.1875,1.3125,39.1875,35.9375,0.0625,31.125,38.8125,5.25,138.375,0,1,2,3,1,0,190.5,33,1,1
Red,Welterweight,0.62890625,0.0078125,18.70458984,6.121582031,13.68017578,2.89453125,2.129882813,7.637207031,7.004394531,4.062988281,352.5625,0,4,9,3,3,1,180.34,33,1,5,0.0625,0.5078125,7.850585938,0.622070313,2.965820313,1.4453125,3.439453125,6.4921875,0.255859375,1.102539063,25.82324219,0,3,7,4,0,5,180.34,33,1,2
Red,LightHeavyweight,0.0078125,0,59.7286377,8.133544922,52.66760254,0.555541992,6.505493164,22.71936035,1.57409668,35.43518066,208.4112549,0,5,10,4,5,0,193.04,37,3,4,0.516601563,0.317382813,43.16503906,0.4609375,22.03027344,6.61328125,14.52148438,29.6328125,8.584960938,4.947265625,65.73535156,0,4,6,5,6,0,187.96,30,4,0
Blue,Welterweight,0.0625,1.008789063,22.11230469,5.000976563,15.69042969,3.599609375,2.822265625,6.551757813,0.743164063,14.81738281,545.9941406,0,3,8,3,1,0,193.04,31,2,7,0.0625,1.25,6.75,0.75,3.8125,2.1875,0.75,2,2.125,2.625,57.9375,0,1,3,2,1,2,187.96,29,1,0
Blue,Welterweight,0,0,63.90625,13.46875,14.21875,32.4375,17.25,32.28125,28.4375,3.1875,301.6875,1,1,3,3,0,0,182.88,34,1,3,0,1.793640137,12.31072998,11.17852783,7.960479736,2.018096924,2.33215332,3.966308594,2.625183105,5.719238281,449.973999,1,5,12,4,1,6,182.88,35,5,5
Blue,Middleweight,0.0625,0.5625,19.9375,6.625,11.125,5.8125,3,10.75,6.3125,2.875,240.125,0,5,5,0,0,2,198.12,31,5,3,0.21875,0.09375,35.125,0.65625,32.1875,2.71875,0.21875,21.71875,4.15625,9.25,99.84375,0,5,5,1,2,0,185.42,33,-1,3
Red,LightHeavyweight,0.4609375,0.109375,59.171875,6.375,44.28125,6.65625,8.234375,43.5625,6.171875,9.4375,134.40625,0,6,7,1,3,2,200.66,26,1,2,0.328369141,0.398925781,44.26586914,3.889404297,29.86401367,6.74609375,7.655761719,19.21240234,5.734863281,19.31860352,293.9543457,6,9,12,1,4,5,213.36,26,3,3
Red,Heavyweight,0.2578125,0.03125,13.828125,0,10.75,1.2421875,1.8359375,9.1953125,1.15625,3.4765625,12.53125,0,5,6,2,5,0,208.28,35,5,1,0.1171875,0.5,17.2265625,4.53125,14.5703125,2.46875,0.1875,4.984375,5.140625,7.1015625,391.9140625,1,4,5,3,3,0,198.12,30,-1,2
Red,Bantamweight,0.75,0,64.625,1.75,57.5,6,1.125,62,1.75,0.875,21.375,0,2,2,2,1,0,175.26,29,-2,1,0.0625,0.5625,57.4375,5.5,39.3125,6.75,11.375,50.1875,4.3125,2.9375,168.3125,2,5,5,0,0,2,177.8,26,5,3
Blue,Bantamweight,0,0.84375,38.984375,0.0625,23.6875,10.34375,4.953125,25.859375,2.484375,10.640625,194.265625,0,2,3,4,0,1,185.42,25,-2,2,0.125,1.5,22.75,7,16.25,3.75,2.75,10.625,2.625,9.5,297.25,0,2,3,1,0,2,180.34,29,2,1
Red,LightHeavyweight,0.571289063,0.501953125,11.28417969,1.331054688,5.744140625,1.461914063,4.078125,6.655273438,1.354492188,3.274414063,73.15234375,1,5,8,3,3,1,187.96,30,5,4,0.375,0.75,38.5,2.625,35.25,3,0.25,19.25,2.75,16.5,159.125,0,4,4,0,0,2,193.04,33,4,1
Blue,Lightweight,0.017578125,1.034133911,28.55564117,5.647830963,20.75201035,6.014560699,1.789070129,19.74528503,7.370574951,1.439781189,130.1353531,0,3,12,7,1,4,180.34,29,-1,7,0.375,0.875,40.5625,7.25,28.125,10.4375,2,34.5,3.0625,3,183.5,0,2,3,2,1,1,180.34,28,-1,1
Blue,Heavyweight,0,0.9375,31,0.6875,21.4375,7.4375,2.125,2.125,8.5,20.375,171.25,1,3,4,1,3,1,198.12,35,1,0,0.044937134,0.13633728,20.81825542,1.816110611,6.08612442,9.121146202,5.610984802,12.12748623,7.534488678,1.156280518,56.80260181,5,4,14,7,3,8,200.66,34,2,2
Red,Heavyweight,0.050964355,0.50012207,46.8114624,1.590393066,17.61724854,16.50482178,12.68939209,33.00268555,10.99420166,2.814575195,174.1868896,0,4,8,7,4,1,198.12,35,4,3,0.25,0.125,13.3125,2.1875,11.0625,2.25,0,7.25,2.375,3.6875,81.375,0,1,2,3,1,0,198.12,31,-1,1
Red,Featherweight,0.000244141,0.571502686,27.78312683,5.812927246,18.63885498,2.148727417,6.995544434,24.12745667,1.548156738,2.107513428,341.0256195,0,4,10,7,1,4,177.8,31,1,5,0.875,0,10.65625,0.90625,6.03125,1.03125,3.59375,7.5,0.3125,2.84375,26.40625,1,3,5,1,3,0,167.64,28,2,2
Blue,Lightweight,0.75,0.125,15.625,1.125,11.125,2.125,2.375,12.875,0.75,2,58,0,3,3,1,2,0,182.88,26,-1,1,0.28125,0.34375,81.578125,5.578125,34.53125,21.875,25.171875,48.421875,13.734375,19.421875,330.5625,4,7,7,0,0,0,177.8,29,7,7
Red,Welterweight,0.285675049,0.268890381,14.76556396,1.720428467,11.66305542,3.054748535,0.04776001,10.3215332,3.745269775,0.698760986,52.3460083,0,4,11,5,2,5,182.88,31,4,4,0.34375,0.109375,51.796875,0.078125,27.9921875,10.265625,13.5390625,43.1328125,1.375,7.2890625,36.359375,2,5,5,3,3,0,190.5,29,-1,2
Blue,Lightweight,0.078125,0.072753906,54.38037109,4.698730469,29.04882813,11.29199219,14.03955078,38.53955078,12.89648438,2.944335938,142.9814453,0,4,8,4,1,2,177.8,28,-2,5,0.15625,0.01953125,49.79296875,3.70703125,30.71484375,9.859375,9.21875,35.58203125,3.0390625,11.171875,177.5429688,0,4,7,2,2,2,185.42,30,4,3
Red,Featherweight,0,0.75,36.125,2.75,23.625,9.625,2.875,26.25,2.75,7.125,229.25,0,2,2,2,0,0,185.42,30,2,2,0.25,0.90625,14.3125,2.0234375,10.53125,2.90625,0.875,5.90625,3.375,5.03125,140.0234375,0,5,6,2,2,0,180.34,29,1,4
Red,Bantamweight,0,0.5,22,0.75,17.125,4.375,0.5,11.9375,1.8125,8.25,70.9375,0,2,3,2,1,0,180.34,33,2,2,0.0625,1.8125,63.59375,4.3125,41.28125,18.6875,3.625,53.8125,3.8125,5.96875,233.65625,2,2,4,2,0,3,170.18,34,1,1
Blue,Bantamweight,0.5,0.1875,23.6875,0.9375,21,1.6875,1,17.8125,3.8125,2.0625,24.4375,1,4,4,1,2,0,177.8,22,4,2,0.1875,0.0625,55.375,3.9375,36.9375,8.5,9.9375,43.0625,10.5625,1.75,158.8125,0,2,3,2,1,1,172.72,34,-1,1
Blue,LightHeavyweight,0,0.09375,19.53173828,2.649414063,10.91064453,7.217285156,1.403808594,3.829589844,6.604980469,9.097167969,230.4599609,3,3,6,6,0,1,185.42,36,-1,5,0.3359375,0.62890625,51.93945313,4.578125,35.88867188,7.00390625,9.046875,29.76367188,13.7734375,8.40234375,287.21875,3,2,5,5,5,0,193.04,31,-1,0
Red,Welterweight,0.44140625,1.0390625,22.91699219,0.42578125,16.28027344,3.374023438,3.262695313,14.77832031,5.215820313,2.922851563,42.76171875,0,4,8,3,3,2,187.96,37,-1,3,0.284179688,1.093811035,37.23376465,2.086669922,22.83392334,12.38977051,2.010070801,16.34924316,13.70739746,7.177124023,70.65539551,0,5,10,5,7,1,190.5,32,1,2
Blue,Lightweight,0.703125,0,20.3828125,0.171875,11.5390625,5.125,3.71875,13.6328125,3.5703125,3.1796875,65.3828125,1,3,4,4,2,0,185.42,27,-1,2,0.03137207,1.87109375,29.54919434,1.844360352,23.97143555,3.319946289,2.2578125,22.22668457,3.875610352,3.446899414,101.0770264,0,3,9,5,2,7,180.34,29,3,0
Red,Featherweight,0.078369141,0.65625,50.50952148,1.471679688,37.79663086,6.898925781,5.813964844,47.10717773,2.525634766,0.876708984,46.56469727,0,2,8,5,1,6,185.42,29,2,1,0,0.09375,36.5703125,12.1953125,24.859375,5.484375,6.2265625,29.0390625,6.1328125,1.3984375,224.796875,1,2,3,5,0,2,170.18,32,-1,1
Red,Featherweight,0.0625,0.6875,7.8125,1.9375,5.9375,1.1875,0.6875,5,1.4375,1.375,67,0,2,3,2,0,3,175.26,28,2,0,0.375,0.625,18,1.125,11.25,3.125,3.625,11.5,1.125,5.375,168.25,1,2,3,1,0,2,162.56,26,1,1
Blue,Featherweight,0,1.5625,39.8125,2.8125,26.5,11,2.3125,18.875,13.6875,7.25,221.8125,0,3,4,1,0,1,177.8,26,3,3,0,0,40.9375,8.25,26.4375,10.0625,4.4375,15.75,12.3125,12.875,388,0,2,2,3,0,0,177.8,37,-3,2
Blue,LightHeavyweight,0.015625,0.4375,9.96875,2.515625,9.296875,0.046875,0.625,1.640625,0.84375,7.484375,77.234375,0,3,3,4,1,2,190.5,40,-3,0,0,0.5,23,2.625,10.25,4.875,7.875,18.375,3,1.625,43,1,1,1,3,0,1,190.5,29,-2,0
Blue,LightHeavyweight,0,0.5390625,52.96875,3.00390625,42.8359375,7.41796875,2.71484375,42.890625,3.484375,6.59375,148.6640625,0,5,7,2,0,3,200.66,28,5,4,0.329833984,0.034057617,22.99719238,0.765869141,12.66259766,7.629638672,2.704956055,19.93786621,0.397460938,2.661865234,14.02050781,4,8,11,3,4,1,187.96,35,8,6
Red,Welterweight,0.740234375,0.005859375,19.84960938,1.59375,13.71875,2.291015625,3.83984375,15.42382813,1.38671875,3.0390625,59.65625,0,6,8,2,4,0,180.34,28,-1,3,0,0.3125,76.53125,2.96875,55.15625,15.53125,5.84375,55.90625,5.75,14.875,209,0,4,5,1,2,1,193.04,24,1,2
Blue,Lightweight,0.299598694,0.500003815,37.47348785,0.631473541,22.18990707,6.944908142,8.338672638,30.08529282,3.471240997,3.916954041,41.19789886,0,5,11,8,6,0,180.34,30,1,4,0.067382813,0.635742188,59.06640625,4.637695313,38.28222656,12.98242188,7.801757813,44.03417969,12.52148438,2.510742188,174.7705078,1,2,5,6,1,2,177.8,33,2,2
Red,Middleweight,0.626953125,0.2734375,35.42773438,7.237304688,13.7734375,12.93457031,8.719726563,22.19824219,11.35449219,1.875,129.3222656,0,4,7,4,3,0,187.96,32,1,4,0.078125,0.12890625,18.51367188,3.58203125,9.673828125,6.24609375,2.59375,4.751953125,3.134765625,10.62695313,144.0136719,0,4,7,3,4,0,180.34,35,-1,3
Red,Featherweight,0.082580566,0.017578125,88.08190918,3.852478027,56.78607178,13.02093506,18.27490234,64.30615234,4.108642578,19.66711426,231.5783081,0,4,10,5,3,2,177.8,34,-1,5,0.4375,0.0625,40.625,1.3125,28.5,6.9375,5.1875,32.4375,2.9375,5.25,98.5625,0,4,4,1,3,0,177.8,29,-1,1
Blue,Middleweight,0.5,1.1875,32.125,3.1875,23.75,3.6875,4.6875,15.75,6,10.375,235.375,0,5,5,0,1,2,198.12,29,5,2,1.103485107,0.094360352,21.4331665,0.033569336,15.51885986,4.755462646,1.158843994,7.19744873,6.859466553,7.376251221,22.95993042,11,16,16,0,11,3,195.58,38,16,2
Red,Featherweight,0.03125,0.6171875,16.21875,1.7734375,9.1484375,3.1015625,3.96875,11.640625,2.40625,2.171875,46.875,0,2,4,4,0,4,187.96,23,2,0,0.3125,0.568359375,64.06958008,9.816772461,29.21447754,15.21765137,19.63745117,57.82336426,4.469848633,1.776367188,100.6817627,7,5,9,5,2,1,172.72,31,3,6
Red,Heavyweight,0.125,0,20.5,1.125,7.625,6.25,6.625,16,2.125,2.375,37.25,0,1,1,3,1,0,195.58,28,1,0,0.019897461,0.440429688,8.066589355,3.421569824,4.520019531,2.326416016,1.220153809,4.808410645,2.79083252,0.467346191,76.0880127,1,4,9,6,5,4,193.04,34,4,0
Red,Lightweight,0,2.625,26.3125,5.4375,11.5625,8.65625,6.09375,16.09375,1.03125,9.1875,380.96875,0,1,2,4,0,0,180.34,31,-1,2,0.75,0,27.84375,0.1875,12.625,4.53125,10.6875,23.90625,0.9375,3,16.34375,0,4,5,1,3,0,190.5,27,4,2
Blue,Heavyweight,0.125,0,41.5,2.875,24.25,10.125,7.125,34.375,2,5.125,92.125,0,3,3,1,2,0,203.2,30,3,1,0.8828125,0.0625,10.33203125,0.390625,9.19140625,0.6171875,0.5234375,7.609375,0.5703125,2.15234375,70.7734375,1,3,6,3,6,0,185.42,36,2,0
Red,LightHeavyweight,0.41015625,0.27734375,37.44921875,3,21.33984375,7.76171875,8.34765625,20.03125,11.1171875,6.30078125,157.640625,3,4,6,3,1,0,187.96,42,2,5,0.002258301,0,34.38296509,4.713470459,22.69338989,6.25402832,5.435546875,23.48803711,6.961578369,3.933349609,104.4198303,4,5,12,4,5,0,190.5,33,5,7
Red,Bantamweight,0,0.625,22.375,1.875,14.375,3,5,13.625,1.125,7.625,87.625,0,1,1,3,0,1,187.96,25,-1,0,0.25,0,32.9375,1.125,17.1875,9.3125,6.4375,27.75,0.375,4.8125,94.0625,0,3,3,2,0,0,172.72,34,-1,3
Red,Bantamweight,0.125,0.5,17.375,1.25,6.625,7.125,3.625,7.25,8.75,1.375,78.125,0,1,2,2,0,1,167.64,30,-1,1,0.25,0,46,4,21.875,7,17.125,35.25,7.625,3.125,119.625,0,3,3,1,1,0,167.64,30,-1,2
Blue,Heavyweight,0.5,0,42.09375,0.625,27.3125,7.25,7.53125,30.1875,4.21875,7.6875,36.65625,0,2,4,2,3,0,195.58,35,-1,1,0.6875,1.8671875,18.9609375,2.125,16.484375,1.8515625,0.625,13.046875,3.4765625,2.4375,164.5625,2,2,5,3,1,2,195.58,37,2,2
Red,Heavyweight,0.8125,0.125,32.875,1.5625,27,4.125,1.75,28.875,0.3125,3.6875,173,0,4,4,1,3,0,182.88,39,-1,1,0.498046875,0,54.54492188,0.6875,35.73828125,18.42382813,0.3828125,44.05664063,7.8203125,2.66796875,40.77539063,3,9,9,1,7,0,195.58,29,9,2
Blue,Lightweight,0.50390625,0.328125,79.1953125,1.912109375,48.84960938,24.73632813,5.609375,54.85742188,18.03125,6.306640625,126.7460938,0,4,7,3,2,1,182.88,29,1,4,0.626464844,0.651855469,46.90185547,7.729492188,36.52441406,6.213378906,4.1640625,33.41259766,8.198730469,5.290527344,88.68505859,2,8,9,3,1,0,177.8,34,-1,8
Red,Welterweight,0.50390625,0.138671875,23.28564453,1.858398438,10.4765625,9.483886719,3.325195313,15.44140625,2.865722656,4.978515625,61.53466797,0,6,8,4,2,1,180.34,28,-1,5,0.8828125,0.078125,12.83398438,0.8515625,8.560546875,2.748046875,1.525390625,5.556640625,3.431640625,3.845703125,61.5234375,0,3,7,3,3,2,187.96,37,-1,2
Red,Featherweight,0.875,0,83.375,0,50.25,25,8.125,77.25,4,2.125,13.125,0,3,3,1,1,0,175.26,21,-1,2,0.625,1.625,71.75,6.25,54.375,9,8.375,24.75,20,27,298.875,1,3,3,1,0,1,167.64,26,-1,2
Red,Lightweight,0.00390625,0.310546875,101.4277344,7.001953125,85.91210938,11.1015625,4.4140625,87.85546875,12.12890625,1.443359375,117.6484375,0,4,7,3,1,1,177.8,31,4,4,0.15625,0.145507813,42.76074219,7.397460938,23.09765625,7.583984375,12.07910156,21.07910156,15.79296875,5.888671875,243.9628906,0,3,7,4,1,2,177.8,28,-2,4
Red,LightHeavyweight,0,0.1875,33.06347656,5.298828125,21.82128906,8.434570313,2.807617188,7.659179688,7.209960938,18.19433594,460.9199219,2,3,6,5,0,1,185.42,36,-1,5,0.656738281,0.797851563,68.53173828,1.778808594,43.72802734,9.4921875,15.31152344,38.42480469,6.469726563,23.63720703,341.9086914,5,8,11,1,3,5,213.36,25,3,3
Red,Heavyweight,0.063980103,0.00012207,29.2693634,1.599441528,11.29704285,12.45121765,5.521102905,11.95315552,15.18676758,2.129440308,242.4798889,0,3,11,6,6,0,208.28,37,2,4,0.765625,0.125,18.6640625,0.78125,16.3828125,1.234375,1.046875,14.21875,1.140625,3.3046875,70.546875,1,2,5,3,5,0,185.42,36,2,0
Red,Middleweight,0.04699707,1.321044922,15.00549316,0.06652832,11.69238281,1.481811523,1.831298828,6.209350586,0.573974609,8.222167969,168.2860107,0,4,9,5,4,3,190.5,29,-1,1,0.031387329,0.001983643,37.37805176,4.497253418,26.40643311,4.249359131,6.722259521,28.76393127,6.236061096,2.378059387,114.3447266,1,4,13,5,8,0,190.5,34,4,5
Blue,Featherweight,0,0.75,3.625,0.625,2.25,0.375,1,2.9375,0.4375,0.25,18.5,0,1,2,3,0,2,182.88,25,1,0,0.125,0.0234375,60.9453125,2.4296875,41.5,8.3046875,11.140625,56.7265625,4.0078125,0.2109375,57.375,0,1,2,6,0,1,172.72,33,-1,1
Red,Featherweight,0.5,1.8125,26.625,4.046875,20.0625,4.8125,1.75,9.8125,6.75,10.0625,280.046875,0,5,6,1,2,0,180.34,28,1,4,0.75,0,14.3125,1.8125,7.0625,2.0625,5.1875,10,0.625,3.6875,49.8125,1,2,4,1,2,0,167.64,27,2,2
Red,Bantamweight,0,0.5,30.6875,2.75,20.9375,5.5,4.25,22.75,1.6875,6.25,168.875,0,2,3,2,1,1,167.64,30,2,1,0.125,0.625,34.1875,2.625,25.5625,5.375,3.25,20.625,2.625,10.9375,162.3125,2,1,3,2,0,2,170.18,33,1,1
Red,Heavyweight,0.039794922,0.880859375,15.13317871,4.843139648,9.040039063,3.652832031,2.440307617,9.616821289,4.581665039,0.934692383,94.17602539,1,4,9,5,5,4,193.04,33,4,0,0.09375,0.28125,12.96875,1.03125,5.84375,2.15625,4.96875,7.8125,2.96875,2.1875,85.625,0,3,4,2,2,1,200.66,30,1,1
Red,Heavyweight,0.25,0.25,14.875,2.625,13.25,1.375,0.25,5.25,6.875,2.75,200.375,0,1,2,2,0,1,200.66,26,1,1,0.515625,0.0625,20.65625,0,14.5,2.484375,3.671875,17.390625,2.3125,0.953125,22.0625,0,5,5,2,4,0,208.28,34,5,1
Red,Bantamweight,0.125,0,41,2.375,13,9,19,34.625,5.625,0.75,36.5,0,3,3,1,1,0,177.8,29,3,2,0.375,0.125,42.75,0.875,23.875,9,9.875,39.125,0.125,3.5,43.625,0,2,2,2,1,1,172.72,34,-1,0
Red,Welterweight,0.05859375,0.768554688,32.53356934,2.692016602,26.34484863,2.815429688,3.373291016,17.59460449,3.250976563,11.68798828,274.4970703,1,4,10,4,4,2,187.96,33,4,4,0.48046875,0.01171875,26.69921875,3.1875,19.4375,2.58203125,4.6796875,19.84765625,2.7734375,4.078125,116.3125,0,6,7,2,3,0,180.34,27,-1,3
Blue,Welterweight,0.673828125,0.0234375,20.00390625,2.14453125,12.45117188,1.63671875,5.916015625,10.21875,8.904296875,0.880859375,55.8203125,0,5,9,1,5,0,175.26,29,4,4,0.6875,0.21875,61.59375,0.15625,29.984375,10.53125,21.078125,52.265625,0.75,8.578125,48.71875,2,5,5,2,3,0,190.5,28,-1,2
Red,Welterweight,0.020019531,0.309570313,107.3422852,2.127929688,70.62890625,32.66113281,4.052246094,93.10400391,10.68261719,3.555664063,142.359375,1,3,7,5,4,2,193.04,29,2,1,0.055183411,0.424926758,78.77475739,7.146266937,52.66817856,14.85316467,11.25341415,49.40973663,1.693771362,27.67124939,620.4686966,12,10,17,2,5,2,193.04,31,2,10
Blue,Middleweight,0,0.3125,66.125,1.0625,42.578125,8.03125,15.515625,60.703125,5.421875,0,40.609375,0,3,5,2,0,1,190.5,26,2,3,0,0.125,53.625,4.75,29.25,11.25,13.125,45,4,4.625,127.875,0,2,3,1,0,1,187.96,34,2,2
Blue,Middleweight,0.0625,0,55.375,7.8125,36.625,9.625,9.125,46.25,7.5625,1.5625,250.3125,0,2,4,1,1,0,187.96,25,2,3,0,0,72.5,6.375,35.75,12.875,23.875,48,19.625,4.875,301.5,0,1,2,2,0,0,185.42,32,-1,2
Blue,Lightweight,0.023925781,0.063644409,37.04820251,6.700286865,26.2538147,8.501419067,2.29296875,25.42643738,5.372192383,6.249572754,149.8937225,2,6,12,5,5,0,182.88,31,6,7,0.53125,0,41.15625,1.15625,25.25,9.15625,6.75,31.15625,7.5625,2.4375,144,0,2,3,3,2,0,177.8,34,-1,1
Red,LightHeavyweight,0.46875,0.0625,38.078125,0.013671875,19.81640625,6.125,12.13671875,27.39648438,6.486328125,4.1953125,69.97070313,0,3,6,4,3,1,187.96,32,-1,2,0.833007813,0.0625,44.34960938,0.095703125,35.73046875,3.911132813,4.708007813,34.61425781,4.1875,5.547851563,29.52929688,1,1,4,7,3,0,187.96,36,-1,1
Blue,Heavyweight,0.625,0.25,18.75,1.125,17,0.25,1.5,12.75,0.625,5.375,108,0,3,3,1,2,0,182.88,38,-1,1,0.1328125,0.400878906,37.00976563,0.128417969,24.80224609,3.895996094,8.311523438,35.64697266,0.148925781,1.213867188,9.405273438,0,4,9,3,4,4,213.36,25,-1,1
Red,Bantamweight,0.03125,0.8125,20.4375,0.5,8.4375,5.90625,6.09375,15.53125,1.09375,3.8125,16.8125,0,3,4,2,1,2,162.56,30,-1,1,0.25,0.25,51.375,5.25,35.125,9.75,6.5,40.25,4.25,6.875,82.625,2,1,2,2,0,1,170.18,33,1,1
Red,LightHeavyweight,0.8203125,0.5546875,54.8984375,3,37.6796875,10.5234375,6.6953125,26.0625,17.234375,11.6015625,202.28125,3,4,6,2,1,0,187.96,42,2,5,0.659667969,0.068115234,18.99438477,0.531738281,8.325195313,6.259277344,4.409912109,16.87573242,0.794921875,1.323730469,23.04101563,4,8,10,3,4,1,187.96,34,8,5
Red,Welterweight,0.000244141,0.242919922,12.97497559,1.167724609,8.581298828,3.748535156,0.645141602,7.240966797,5.335693359,0.39831543,28.83044434,0,2,6,8,0,3,182.88,29,-1,2,0,0.25,81.375,5.5625,50.375,13.4375,17.5625,76.75,3,1.625,44.9375,1,3,3,2,0,2,190.5,28,3,1
Blue,Welterweight,0.1875,0,11.78125,1.265625,8.53125,2.890625,0.359375,6.390625,2.96875,2.421875,67.609375,0,3,4,3,2,0,187.96,30,3,2,0.010025024,0.046933174,30.06988335,2.383088112,21.3475771,8.644622803,0.077683449,16.45099449,6.696777344,6.922111511,175.8468771,1,5,15,6,6,3,185.42,35,2,6
Red,Featherweight,0,0.9375,38.75,2.71875,30.09375,2.84375,5.8125,24.78125,13.1875,0.78125,137.71875,0,4,5,1,0,3,182.88,24,4,2,0.875,0.125,23.25,0.625,17,2.875,3.375,19.875,0.875,2.5,16.125,0,3,3,1,3,0,177.8,29,-1,0
Red,Bantamweight,1,0.375,21.375,0.875,16,3.375,2,17.625,0.625,3.125,48.875,0,4,4,0,2,0,177.8,22,4,2,0.125,0.125,78.875,1,50.625,11.5,16.75,75.375,2.625,0.875,98.625,1,4,4,0,0,1,177.8,26,4,3
Blue,Lightweight,0.5,0.5,29.40625,4.15625,17.6875,3.8125,7.90625,12.46875,7.96875,8.96875,258.09375,0,3,4,2,1,0,180.34,33,1,3,0,1.375,3.75,1.125,2.625,1.125,0,0.75,0,3,88.375,0,3,3,1,0,3,185.42,24,3,0
Blue,LightHeavyweight,0.5625,0.0625,34.8125,0.0625,19.0625,14.75,1,8.125,7.9375,18.75,59.6875,0,2,3,2,2,0,190.5,36,2,1,0.004516602,0,46.76593018,4.426940918,29.38677979,8.508056641,8.87109375,29.97607422,8.923156738,7.866699219,193.8396606,4,5,12,3,5,0,190.5,33,5,7
Blue,Welterweight,0,0.587280273,12.62145996,5.357055664,8.920959473,3.036193848,0.664306641,6.932617188,2.250366211,3.438476563,128.947998,1,5,11,4,1,6,182.88,35,5,4,4.58E-05,1.016220093,52.20556641,7.019821167,41.12944031,7.465515137,3.610610962,5.057769775,11.33811951,35.80967712,411.0067902,1,8,14,3,1,3,187.96,34,8,10
Blue,Lightweight,0.0078125,0.62109375,111.8554688,5.00390625,95.82421875,12.203125,3.828125,102.7109375,6.2578125,2.88671875,143.296875,0,4,6,3,1,1,177.8,31,4,3,0.0703125,1.136535645,35.2225647,5.591323853,25.00804138,8.058242798,2.156280518,19.98114014,11.4822998,3.759124756,236.5414124,0,3,11,6,1,3,180.34,29,-1,7
Red,LightHeavyweight,0.25,0.015625,8.65234375,0.557617188,7.530273438,0.568359375,0.553710938,5.543945313,0.125,2.983398438,17.25390625,1,2,7,4,3,0,187.96,42,1,4,0.142578125,0.00390625,19.56835938,2.662109375,9.48828125,2.923828125,7.15625,10.31054688,2.708984375,6.548828125,140.3046875,1,5,7,3,3,0,187.96,29,5,4
Red,Lightweight,0.001953125,1.646484375,34.24926758,4.000976563,22.61132813,5.138427734,6.499511719,15.35400391,11.84960938,7.045654297,188.2714844,0,4,9,4,2,3,172.72,29,-1,4,0.0078125,0.65625,104.390625,3.82421875,60.69921875,34.47265625,9.21875,84.71484375,16.0625,3.61328125,183.4921875,0,3,6,3,1,1,182.88,28,1,4
Red,Heavyweight,0.5,0.25,14.625,4.375,12.125,2.5,0,5.5,1.75,7.375,125.75,0,1,2,2,1,0,198.12,31,-1,1,0.079589844,0.76171875,13.26635742,1.686279297,7.080078125,2.305664063,3.880615234,10.23364258,1.163330078,1.869384766,50.35205078,1,4,8,5,5,3,193.04,33,4,0
Red,Middleweight,0.062774658,0.003967285,60.75610352,7.994506836,44.81286621,8.498718262,7.444519043,43.52786255,12.47212219,4.756118774,228.6894531,1,4,13,4,8,0,190.5,33,4,5,0.252502441,0.781982422,14.0234375,0.004577637,9.638549805,1.54699707,2.837890625,6.882629395,2.836151123,4.304656982,25.5859375,4,3,10,6,7,2,187.96,35,3,0
Blue,Featherweight,0,0.599609375,31.12890625,4.88671875,21.24023438,4.96484375,4.923828125,11.1640625,10.30078125,9.6640625,128.9707031,0,4,6,4,1,1,172.72,28,1,4,1.0625,0,54,3.1875,24.4375,10.5625,19,37.25,7.9375,8.8125,199.125,0,1,3,2,0,0,170.18,30,1,3
Blue,Lightweight,0.75,0.75,49.125,4.5,33.25,13.875,2,42,1.125,6,132,0,2,2,2,1,1,180.34,28,-1,0,0.599197388,7.63E-06,17.94697571,0.262947083,13.37981415,3.889816284,0.677345276,11.17058563,3.942481995,2.833908081,23.39579773,0,5,11,7,6,0,180.34,29,1,4
Red,Lightweight,0.062744141,0.7421875,24.09838867,2.688720703,22.94287109,0.639892578,0.515625,18.45336914,0.751220703,4.893798828,75.15405273,0,3,9,4,2,7,180.34,28,3,0,0.068359375,1.251220703,18.75048828,3.46875,9.552246094,5.100830078,4.097412109,11.20922852,6.810058594,0.731201172,72.35131836,0,7,10,3,2,4,180.34,29,2,4
