Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Blue,Middleweight,0.046875,0.6640625,0.4375,19.4296875,7.56640625,0.6796875,87.86328125,0,2,3,1,3,190.5,34,2,2,0.3125,0.14453125,8.033203125,14.0078125,17.3203125,11.41796875,411.5625,0,2,5,0,0,190.5,37,-1,5
Blue,Welterweight,0.03125,0.421875,0.896484375,6.203125,0.33984375,2.986328125,91.03515625,0,4,3,0,6,182.88,30,4,1,0.329101563,0.352783203,1.966064453,10.49584961,3.520263672,5.010742188,99.09350586,0,3,4,4,3,193.04,30,-1,2
Blue,WomenStrawweight,0,0.375,0.5625,64.3125,4.5,4.625,101.125,0,3,2,0,1,162.56,33,-2,2,0.03125,1.2109375,5.515625,24.234375,3.9453125,2.90625,210.6015625,1,2,3,0,1,160.02,30,1,4
Blue,Lightweight,0.375,0.0546875,1.94140625,20.6875,1.5390625,1.32421875,40.70703125,0,3,3,2,3,180.34,32,3,1,0.25390625,0.599609375,4.3671875,9.8203125,7.052734375,2.568359375,185.765625,1,4,3,1,4,177.8,29,-1,2
Red,WomenFlyweight,0.000976563,0,0.0625,74.73242188,17.62792969,0.067382813,78.45703125,8,8,2,2,0,165.1,31,8,7,0,1.125,2.25,27.9375,2.34375,44.15625,300.6875,1,2,2,0,2,167.64,30,1,2
Blue,WomenFlyweight,0,1.53125,2.03125,42.37109375,1.94140625,5.4375,170.3203125,0,2,6,0,0,167.64,32,-2,2,0.0625,0.25,1.6875,62.4375,2.75,0.125,3.3125,0,3,1,0,0,172.72,29,1,4
Blue,LightHeavyweight,0.166412354,0.25,2.32925415,29.05252075,23.8838501,21.7767334,215.9520264,0,4,5,9,0,193.04,34,-1,2,0.189453125,0.064453125,1.240234375,18.88671875,4.20703125,0.005859375,14.45117188,0,3,4,3,0,200.66,38,3,1
Red,Middleweight,0.5625,0.5,7,22.625,7.125,7.125,255,0,2,2,2,0,190.5,31,2,1,0,0,1.5234375,43.5625,31.05859375,2.35546875,188.7382813,1,3,2,2,0,190.5,30,3,5
Red,Featherweight,0.578125,0.734375,0.578125,26.5,4.3125,1.28125,13.921875,0,6,1,3,3,175.26,27,-1,0,0.377494812,0.149414063,0.285217285,104.2973175,11.47406006,18.514534,73.16144562,3,12,3,8,2,175.26,27,-1,5
Blue,Welterweight,0.25,0.125,0.3125,5,1.71875,3.3125,20.78125,2,1,5,0,0,190.5,29,-1,1,0.25,0,0.91015625,16.6640625,2.83984375,6.19140625,68.83203125,1,3,3,3,0,180.34,32,3,3
Red,Flyweight,0.1875,0.375,0.40625,16.46875,8.375,0.96875,47.34375,0,2,2,1,2,165.1,30,2,1,0,0.162109375,10.19628906,11.62402344,0.326171875,0.666992188,276.9560547,1,3,5,0,2,165.1,33,1,4
Blue,Welterweight,1,1.216796875,0.47265625,28.45507813,2.634765625,9.6875,183.90625,0,3,4,1,2,185.42,28,-2,3,0.5,0.78515625,3.181640625,15.16210938,3.26171875,8.587890625,160.3027344,0,3,3,0,4,185.42,24,2,2
Red,LightHeavyweight,0.5625,0.8125,2.375,8.625,3.5,0.9375,61.875,0,2,2,1,2,200.66,27,2,0,0.790374756,0.002456665,1.115539551,33.78813934,0.99130249,1.118759155,23.35632324,3,3,9,7,0,193.04,37,-1,2
Blue,Lightweight,0,0.125,1.125,13.5,2.75,2.5,66.375,0,1,3,0,1,180.34,28,-1,0,0,0,3,56.5625,3.5,4.25,100.96875,0,1,5,0,0,170.18,37,-3,1
Blue,Welterweight,0.6875,0.0390625,5.6171875,36.1484375,3.109375,17.21875,383.1640625,1,8,0,1,1,193.04,31,8,6,0.001596451,0.188973725,5.27987045,68.98688227,31.87010455,6.055779338,229.1287819,4,5,8,4,3,177.8,34,-2,10
Red,Bantamweight,0,0.09375,15.375,36.90625,5.6796875,0.5390625,276.65625,0,2,3,0,4,172.72,34,2,2,1.5,0.7421875,3.216796875,62.25976563,10.64453125,11.13671875,161.1308594,0,4,4,1,3,165.1,32,-1,2
Blue,Heavyweight,0.1953125,0.28125,0.25,10.1953125,1.9453125,0.4921875,9.453125,1,6,2,4,1,210.82,32,6,0,0.125,0,7.3125,10.203125,9.046875,24.59375,426.046875,0,4,2,2,0,203.2,27,-1,2
Blue,Bantamweight,0.546875,0.171875,2.09765625,40.75,5.3125,3.90625,36.4375,0,3,4,2,2,177.8,25,-1,1,0,0.5,3.125,11.75,7.875,6,239.5,0,1,2,0,0,172.72,38,-1,2
Red,Flyweight,0,0.671875,4.3671875,10.6640625,2.96875,8.1875,220.9921875,0,1,4,0,4,180.34,29,1,0,0.125,0.875,0.75,52.625,6.5,4.625,207.75,0,2,1,0,1,170.18,28,2,2
Blue,Welterweight,0.92578125,0,1.53515625,46.09570313,0.857421875,6.505859375,75.5546875,0,6,2,4,0,185.42,32,-1,4,0.500061035,0.156738281,3.652645111,10.26940918,3.51374054,9.820892334,142.0779076,0,7,5,5,1,203.2,31,1,8
Red,Featherweight,0.06262207,0.586380005,5.820812225,43.07173157,12.87469482,3.309585571,131.7290154,0,6,5,3,1,180.34,34,1,10,0.00402832,1.069458008,2.501098633,17.98522949,10.82873535,1.513305664,65.32019043,1,4,5,3,3,180.34,36,4,3
Blue,WomenBantamweight,0.25,0,0.5,30.8125,20.5,0,42.5625,1,3,1,2,0,180.34,34,1,2,0,0.92578125,5.296875,37.765625,11.9453125,4.4296875,218.359375,1,4,3,0,2,170.18,30,1,4
Blue,Featherweight,0.3125,0.609375,0.765625,26.5,3.328125,11.515625,28.4375,1,6,1,2,0,180.34,26,6,4,0.5625,0.4375,1.125,18.3125,2.5,3.4375,51.3125,1,3,1,2,2,182.88,31,3,0
Red,Welterweight,0.15625,0,2.625,40.4921875,9.3359375,1.8203125,116.015625,0,2,3,4,0,180.34,27,2,1,0.800899804,0.013950385,5.729592718,37.56933705,7.516883925,1.419275612,98.34666356,1,8,8,9,5,185.42,35,4,6
Blue,Middleweight,0.015625,0,0.1875,18.703125,2.84375,2.1875,16.375,0,2,4,2,0,195.58,34,-1,1,0.5,0,2.4375,8.046875,4.03125,2.96875,118.578125,0,2,3,1,0,198.12,37,-1,3
Red,Heavyweight,0.78515625,0,1.989929199,19.94012451,1.743652344,12.0223999,43.91894531,0,6,3,10,0,200.66,33,2,2,0.500976563,0.33984375,1.524414063,23.34619141,5.456542969,5.002441406,74.0078125,7,4,2,3,3,182.88,39,4,4
Blue,Middleweight,0.250976563,0.581054688,5.51171875,24.06152344,4.786132813,8.890625,128.5419922,0,5,3,3,4,182.88,38,5,1,0.013671875,1.270263672,9.672607422,20.24121094,3.6015625,4.704589844,307.1030273,5,9,3,4,3,198.12,34,9,3
Red,LightHeavyweight,0,0.000976563,5.126953125,32.19335938,11.64355469,5.368164063,133.2568359,0,3,5,2,0,193.04,37,-1,4,0,0.21875,0.875,12.9375,4.71875,0.59375,24.53125,0,4,2,1,3,195.58,31,4,0
Red,LightHeavyweight,0.12550354,1.514793396,0.928733826,16.19175911,5.107780457,5.616699219,99.61439705,1,3,10,3,4,195.58,38,-2,3,0.039306641,0,0.090087891,57.3347168,0.423339844,0.944335938,4.646484375,0,2,7,4,0,193.04,33,-1,2
Blue,Welterweight,0.046875,0.28515625,1.03515625,33.0625,1.6328125,4.0859375,53.640625,0,3,3,1,1,193.04,27,2,4,0.28125,0,1.390625,12.1328125,1.96875,2.078125,48.453125,0,3,3,2,0,187.96,37,3,4
Blue,Welterweight,0,0.157226563,8.978759766,46.80371094,4.0703125,1.998535156,178.9567871,1,3,6,0,2,190.5,33,3,5,0.0703125,0.25,6.39453125,10.0546875,1.82421875,1.40234375,195.3476563,0,2,4,2,1,182.88,31,2,2
Red,Featherweight,0,0,3.1875,69.21875,2.59375,0.78125,62.25,1,2,4,0,0,165.1,32,-2,2,0.033546448,0.0625,1.903404236,54.04523087,2.03836441,3.262294769,50.08710098,1,4,9,4,0,185.42,32,-1,6
Blue,LightHeavyweight,0.859375,0.0234375,0.73828125,16.80859375,1.41796875,0.9921875,11.04296875,0,3,3,5,0,193.04,30,-1,1,0.125,0,0.125,26.5,5.875,0.5,14.75,1,3,1,2,0,190.5,29,3,1
Blue,Flyweight,0.515625,1.12890625,3.043945313,12.2421875,1.853515625,7.165039063,209.0058594,0,3,4,0,3,170.18,33,-1,4,0.015625,0.010742188,0.908203125,52.28613281,5.331054688,1.458984375,22.86328125,0,4,3,0,0,175.26,25,1,8
Red,Lightweight,0.000732422,2.034301758,0.676879883,22.95300293,1.807373047,4.689453125,94.609375,4,5,6,2,4,182.88,31,-1,2,0.033325195,1.546142578,0.684692383,82.34313965,1.449462891,8.153930664,7.377929688,2,10,1,2,6,193.04,34,3,4
Red,WomenStrawweight,0,0.21875,3.984375,56.546875,12.96875,3.078125,158.125,0,4,2,0,2,165.1,34,1,3,0,0.375,3.125,33.5625,8.6875,8.6875,269.25,0,2,2,0,2,157.48,32,2,1
Red,Heavyweight,0.75,0,1.75,61.5,6.125,11,98.5,0,4,0,2,0,203.2,29,4,2,0.5703125,0,1.979858398,18.88024902,2.487304688,7.044799805,44.83789063,0,6,3,9,0,200.66,33,2,2
Red,Lightweight,2.373046875,0,0.388671875,55.58203125,8.78515625,3.29296875,56.12695313,3,7,1,7,0,187.96,30,7,2,0.005859375,0.642578125,12.48828125,60.0625,0.884765625,47.09179688,591.3867188,1,10,0,2,2,177.8,30,10,6
Red,Lightweight,0.03125,0.375,11.21875,7.8125,1.96875,11.90625,654.84375,0,3,1,1,0,187.96,35,2,4,0.3125,0.09375,7.4375,30.71875,12.15625,22.46875,458.34375,0,2,2,0,1,175.26,35,1,3
Blue,Welterweight,0,1.43359375,0.9453125,38.91015625,3.26953125,3.375,152.8125,0,3,4,0,2,185.42,28,-2,3,0.12890625,0.01171875,4.359375,16.484375,3.1171875,4.0859375,253,0,4,2,0,0,187.96,35,4,7
Blue,Lightweight,0.001953125,0.516210556,4.163951874,40.33414459,3.709278107,2.108070374,79.72458076,0,4,8,2,2,172.72,34,1,8,0.004894257,1.130092621,7.654136658,6.276660919,2.993740082,7.806957245,498.739727,2,8,8,1,0,177.8,39,-1,10
Blue,LightHeavyweight,0.267578125,0.126953125,0.001953125,14.66015625,2.716796875,1.8359375,6.490234375,0,2,5,3,0,190.5,42,2,2,1.008178711,0.001953125,0.28125,31.4866333,5.623535156,0.192565918,28.92687988,0,4,5,5,1,190.5,32,-1,4
Red,Lightweight,7.63E-06,0.281856537,3.550785065,32.97823334,5.564704895,2.084850311,130.3118134,0,4,8,1,1,177.8,36,4,8,0.007949829,0.625610352,2.243865967,28.40068054,5.81211853,4.641418457,149.4631195,0,7,5,2,2,177.8,40,1,7
Red,LightHeavyweight,1.125,0,4,28.25,8.25,5.25,157,0,2,1,2,0,190.5,31,2,1,0.332824707,0.5,3.658508301,17.1050415,1.767700195,30.5534668,319.9040527,0,4,5,8,0,193.04,34,-1,2
Red,Welterweight,0.500183105,0.010131836,0.032531738,12.63122559,6.274780273,1.802185059,3.979309082,0,3,6,3,3,195.58,35,3,3,0.015625,0.037109375,0.896484375,54.82421875,0.123046875,0.623046875,26.38476563,1,4,3,1,2,182.88,36,-1,4
Red,Middleweight,0.630859375,0.125,1.939453125,28.18066406,4.32421875,2.397460938,62.22265625,0,2,8,2,0,180.34,40,-1,1,0.002946854,1.60238266,8.174594879,20.31608582,1.133823395,2.702072144,321.8127041,1,5,8,2,5,198.12,37,-1,5
Red,Lightweight,0.1875,0.03125,1.625,15.0625,0.53125,4.5,83.125,0,4,2,1,0,190.5,34,-1,3,0.00390625,0.00390625,9.0390625,27.15820313,1.78515625,6.291015625,184.2832031,0,5,2,1,0,185.42,31,3,6
Blue,Heavyweight,0.5,0.25,3.9375,11.5,4.0625,1.5,121.1875,0,2,2,1,0,193.04,37,-1,2,0.00153935,3.25E-05,3.531631529,45.28713903,5.31164664,0.631140709,105.0721503,5,7,10,9,2,195.58,39,1,5
Red,LightHeavyweight,0.28515625,0.2265625,1.31640625,20.734375,9.04296875,3.07421875,101.359375,0,5,3,3,3,195.58,26,-1,0,0.8125,0.1328125,4.61328125,62.07421875,6.17578125,2.97265625,161.3164063,0,3,4,1,1,198.12,35,1,3
Blue,Heavyweight,0.140625,0.890625,2.28125,15.3125,3.921875,1.9375,58.3125,0,2,2,1,4,203.2,41,2,0,0.554107666,6.10E-05,0.009552002,21.51849365,3.921051025,0.675628662,4.503417969,1,4,8,7,0,182.88,44,-1,1
Red,Lightweight,0,0,2,54.125,5.25,0.375,47.875,0,1,2,0,0,185.42,28,1,2,0.90625,0,0.234375,11.640625,0.34375,1.65625,11.421875,0,5,1,5,0,185.42,30,1,1
Red,Bantamweight,0.291259766,0,1.58203125,61.19946289,1.426269531,0.338378906,11.75463867,3,3,4,4,0,167.64,33,3,4,0.53125,0,1.96875,26.3125,3.1875,1.03125,35.0625,0,5,1,1,0,172.72,29,5,4
Red,WomenStrawweight,0,0,2.078125,70.3125,31.078125,3.125,57.765625,1,3,2,0,0,162.56,32,3,5,0.001953125,0.041259766,9.341552734,43.1875,20.56152344,39.14746094,389.9470215,1,3,4,1,2,157.48,26,-1,6
Red,Welterweight,0.09375,0.8125,2.53125,7.84375,2.5,6.3125,102.15625,0,2,2,2,2,193.04,28,1,0,1.125,0,0.75,15.5,4.25,0.375,36.25,0,2,1,3,0,185.42,33,1,0
Red,Welterweight,0.84375,0,0.46875,28.1875,3.53125,3.65625,43.78125,0,4,1,2,0,187.96,25,1,3,0.961914063,0.25,0.65234375,39.51367188,3.724609375,8.307617188,72.96679688,4,3,3,5,0,187.96,36,1,3
Red,Lightweight,0.765625,0.03125,1.03125,28.421875,14.921875,7.9375,42.046875,0,1,4,2,0,180.34,29,1,1,1.04E-06,0.222400684,3.344520092,20.01114211,4.239651643,2.166743945,82.26433336,0,7,12,3,6,180.34,35,2,8
Red,WomenStrawweight,0.078125,0,1.140625,78.84375,16.578125,2.234375,89.4375,0,1,4,0,0,162.56,33,1,3,0,1.53125,0.59375,41.7265625,8.1171875,7.1640625,67.7578125,0,2,5,1,1,170.18,31,-2,1
Red,Welterweight,0.0078125,0.25,2.453125,19.796875,12.6640625,0.4453125,174.921875,1,4,2,0,3,182.88,27,4,2,0,1.31640625,7.7109375,45.40625,1.32421875,8.02734375,356.4609375,0,4,3,1,2,185.42,32,1,3
Blue,Welterweight,0.765625,0.53125,0.140625,24.21875,16.0625,4.609375,65.75,0,2,3,2,1,182.88,29,1,1,0.141347885,0.007818222,1.279876709,6.15471077,3.66639328,0.882850647,32.03384399,0,6,10,5,1,180.34,33,-1,3
Red,Featherweight,0.328125,0.00390625,8.009765625,61.234375,2.53125,2.880859375,104.078125,0,2,4,2,0,187.96,28,1,4,0.067092896,0.125,0.806808472,50.09046173,3.076728821,0.524589539,10.17420197,1,4,9,4,0,185.42,32,-1,5
Red,Bantamweight,0.625,0.125,0.5,32.125,7.5,10.625,95.5,0,1,2,0,1,170.18,32,1,1,0,1.650390625,4.493652344,10.17346191,0.655395508,8.216186523,379.0151367,0,4,4,0,5,170.18,33,1,5
Red,Welterweight,0,0.375,4.0625,12.8125,4.625,9,177.84375,0,2,3,1,0,185.42,37,2,2,0.375,2.125,1.625,2.875,0.25,5.375,201.875,0,3,1,0,3,187.96,26,3,0
Red,Lightweight,0.3125,0.640625,0.4609375,17.2578125,1.921875,3.96875,89.8671875,0,1,4,1,2,185.42,33,1,1,0.4375,0.00390625,3.779296875,68.53515625,9.419921875,4.076171875,50.18554688,0,2,5,2,1,177.8,29,-2,2
Red,Bantamweight,1.265625,0,1.140625,28.875,0.671875,1.375,14.1875,2,6,1,4,0,165.1,27,6,2,1.032714844,0.272338867,3.384887695,33.70422363,1.58984375,14.93798828,133.0991211,6,4,3,6,1,170.18,32,-1,4
Blue,Featherweight,0,0.0625,1.25,98.4375,0.75,0.5625,24.25,0,3,1,0,1,182.88,29,3,3,0.032653809,0.031311035,0.744445801,64.26898193,9.307556152,2.686767578,37.55230713,0,6,5,4,0,177.8,34,-1,6
Red,Bantamweight,0,0.375,5,14.5,5,7.375,356.625,0,3,1,0,1,180.34,26,3,2,0,0.484375,2.43359375,46.51953125,3.2890625,1.2734375,51.26171875,0,4,4,1,3,165.1,31,-1,1
Blue,Flyweight,0.3828125,0.0078125,4.3359375,23.2109375,4.7578125,10.671875,314.1796875,1,4,2,1,0,162.56,31,4,5,0.064575195,1.659179688,6.173583984,31.22219849,9.858520508,27.42167664,720.7957764,13,13,2,2,5,167.64,31,2,8
Blue,Lightweight,0.5,0.3125,2.0625,6.4375,0.5625,9,257.375,0,3,1,1,1,177.8,26,1,2,0.375,0.0625,3.25,23.125,1.0625,9,166.25,0,4,1,1,0,190.5,34,-1,3
Red,WomenStrawweight,0.0078125,0.125,2.6953125,53.5078125,9.671875,6.1171875,121,0,3,2,0,1,152.4,28,3,5,0.001953125,0,0.125,109.4648438,13.25585938,0.134765625,21.9140625,8,8,2,2,0,165.1,30,8,6
Blue,Lightweight,0.043945313,0.254695892,4.251935959,100.8226795,10.57276535,5.561876297,125.4085522,0,4,5,7,3,182.88,29,4,5,0.5,0,3.28125,77.484375,14.96875,2.53125,55.8125,2,3,3,2,0,175.26,34,-1,2
Red,Featherweight,1.414314345,0.031402677,0.189568788,35.32208282,2.174268305,4.846048124,21.70062172,0,3,13,7,0,180.34,32,-1,7,0.034179688,0.032226563,0.586914063,69.53613281,2.259765625,0.3828125,20.078125,11,7,3,2,0,177.8,31,7,6
Red,Welterweight,0.625,0.5625,0.1875,25.9375,1.6875,0.625,9,0,2,2,0,1,182.88,27,2,2,0.046875,0.75,4.1875,26.2421875,4.3125,11.953125,261.0703125,0,2,4,2,0,185.42,28,1,2
Blue,WomenStrawweight,0,0.75,1.125,84.625,8,5.25,169.25,0,2,2,0,1,162.56,32,-2,1,0,0.0390625,6.6875,15.7421875,16.546875,12,357.3515625,0,1,4,0,0,160.02,32,-1,4
Blue,WomenFlyweight,0.125,0.5,3.375,63.875,4.5,0.25,6.625,0,2,1,0,0,172.72,29,1,3,0,1.7109375,1.765625,16.6015625,7.34375,6.6796875,274.1328125,1,3,2,0,1,172.72,33,3,5
Red,Lightweight,0.001403809,0,0.223380208,47.42274773,2.088135719,0.030557632,8.569601059,1,3,12,4,0,175.26,33,3,7,0.535400391,0,0.15625,46.5012207,0.677368164,0.51965332,14.26611328,0,3,6,3,0,172.72,33,2,5
Blue,LightHeavyweight,0.71875,0.046875,1.4765625,10.6171875,2.8359375,1.984375,21.0859375,0,3,3,4,0,193.04,29,-1,1,1.580749512,0.00491333,2.231079102,63.57627869,1.98260498,2.237518311,46.71264648,3,3,8,7,0,193.04,36,-1,2
Blue,LightHeavyweight,0,0,10.15527344,25.95214844,11.29785156,10.78417969,393.6123047,1,3,4,2,0,200.66,28,2,5,0.032592773,0.633544922,2.227172852,13.63208008,1.087646484,6.978027344,114.9239502,1,5,4,4,3,193.04,38,5,2
Red,Heavyweight,0.063018799,0.130472183,2.031751633,29.56502724,0.313081741,2.047710419,61.3375206,0,4,8,5,5,213.36,30,-1,2,0.03125,0.5,1.84375,36.90625,6.625,18.1875,300.8125,0,3,3,2,0,198.12,32,-1,1
Blue,Featherweight,0.279296875,0.046875,2.654785156,12.6640625,1.129882813,6.403808594,105.6157227,3,5,4,5,0,167.64,33,2,3,0.03515625,0.00390625,2.33203125,17.2734375,3.55078125,11.59375,215.5234375,0,6,2,3,1,185.42,29,6,4
Blue,Featherweight,0.125,0,6.25,18,8.625,44,435.375,0,4,0,2,0,180.34,29,4,2,0.125244141,1.17276001,5.641624451,19.14346313,10.74938965,6.619171143,204.4580307,0,6,4,3,1,180.34,34,1,10
Blue,Welterweight,0.1875,1.625,3.0625,13.6875,4,3.625,100.3125,0,1,2,1,2,193.04,28,1,0,0.125,0.125,0.96875,18.875,4.78125,17.65625,317.34375,0,2,2,1,1,198.12,28,1,2
Red,Welterweight,0.5,0.0625,0.5625,16.375,0.375,6.9375,28.3125,0,1,2,1,0,182.88,31,1,2,0.125,0.078125,6.203125,41.953125,6.46875,8.03125,96.0625,0,2,2,1,1,180.34,22,2,3
Red,WomenBantamweight,0,1.8515625,0.09375,19.2578125,5.765625,15.875,102.28125,0,2,3,2,2,172.72,41,2,1,0,0.25,2.25,17.3125,10.9375,8.6875,191.75,1,2,3,2,0,172.72,36,2,0
Blue,Featherweight,0.25,0.25,5.5,22.5,10.25,23.5,214,0,2,2,0,0,177.8,29,-1,2,0.006164551,0.041809082,8.331665039,61.34069824,12.79296875,3.036621094,178.9984741,1,7,6,1,2,167.64,31,-1,6
Blue,Bantamweight,0,0.0078125,2.2109375,35.59375,4.65625,2.21875,51.640625,1,3,2,3,0,170.18,28,1,3,0.646484375,0,0.216796875,21.1015625,0.466796875,1.303710938,3.799804688,1,2,6,4,0,175.26,34,-2,1
Blue,Heavyweight,0.001953125,0.6796875,3.048828125,27.69238281,8.913085938,6.004882813,142.015625,6,4,2,2,3,182.88,39,4,4,0.34777832,0,7.403198242,26.9251709,4.384765625,18.79309082,473.8936768,4,6,2,8,0,203.2,35,3,4
Red,Bantamweight,1.09375,0.4375,2.484375,29.96875,7.328125,3.328125,57.625,0,2,2,4,1,180.34,31,2,0,0.500976563,0.01171875,0.69140625,44.25488281,1.553222656,0.281738281,5.139160156,0,7,2,2,1,167.64,35,-1,7
Blue,Heavyweight,1.140625,0,1.959716797,19.76049805,2.974609375,14.08959961,88.67578125,0,6,3,9,0,200.66,33,2,1,0.390625,0.5625,0.5,11.390625,1.890625,0.984375,18.90625,1,6,1,4,1,210.82,31,6,0
Blue,Welterweight,0.3125,0,2.25,38.984375,1.671875,0.640625,50.03125,0,2,3,4,0,180.34,26,2,0,0.376953125,0.046875,0.130859375,7.978515625,4.546875,16.47851563,173.5761719,0,3,3,4,1,177.8,34,2,2
Blue,Lightweight,0.001464844,2.068603516,1.353759766,38.90600586,2.614746094,8.37890625,125.21875,4,5,6,2,3,182.88,31,-1,2,0.00390625,0.646484375,1.47265625,7.10546875,1.3046875,3.0625,87.15820313,1,3,3,0,5,190.5,30,2,2
Red,Lightweight,0.75,0.109375,2.8828125,28.375,3.078125,2.6484375,81.4140625,0,3,2,2,3,180.34,31,3,1,0.6328125,0.28125,0.921875,27.85546875,0.2734375,0.734375,64.28125,0,3,3,4,2,190.5,28,1,0
Red,LightHeavyweight,0.125,0.625,0.75,11.25,4,1.875,44.75,0,2,1,1,2,200.66,26,2,0,0.251464844,0.187683105,0.31262207,11.29867554,1.936828613,0.639465332,26.32635498,1,4,6,5,3,203.2,35,4,2
Blue,Welterweight,0.51171875,0.84375,4.75,20.41015625,2.3125,13.23046875,438.7851563,0,5,2,2,1,187.96,26,-1,4,1.601799607,0.02790077,2.459185436,27.1386741,4.033767849,1.838551223,33.69332711,1,8,7,9,5,185.42,35,4,6
Red,WomenStrawweight,0,0.65625,10.4375,28.96875,4.21875,8,174.46875,2,2,2,0,1,160.02,30,1,3,0.0625,1.421875,6.03125,26.46875,6.890625,2.8125,119.203125,1,2,3,0,1,160.02,29,1,3
Blue,Featherweight,0.5625,0.25,3.78125,10.46875,1.8125,13.5625,216.5,0,4,1,2,1,177.8,27,4,2,0.008056641,0.138916016,1.002197266,20.97045898,2.657470703,3.026611328,76.64038086,1,4,4,3,3,180.34,36,4,3
Blue,Welterweight,0.03125,0.03515625,6.8828125,55.69921875,7.87890625,4.2578125,337.34375,0,5,1,2,2,182.88,30,3,4,0.003192902,0.37794745,4.559740901,67.97376454,31.7402091,9.111558676,324.2575638,3,5,7,4,3,177.8,33,-2,10
Blue,Heavyweight,0.25,0,10.625,17.40625,6.09375,27.1875,387.09375,0,3,2,1,0,203.2,27,-1,2,0.236572266,0.0625,0.697998047,10.67285156,3.931396484,0.489501953,50.81396484,1,4,5,5,0,203.2,38,1,3
Red,Middleweight,0.72265625,0,5.17578125,30.23828125,7.59375,4.3125,109.8476563,2,8,1,7,0,185.42,41,8,2,0.407714844,0,0.082519531,49.28613281,5.168945313,9.0234375,64.80664063,2,8,2,5,0,185.42,27,2,5
Blue,LightHeavyweight,0.4375,0.09375,1.953125,19.234375,3.671875,1.96875,38.171875,0,3,3,3,0,193.04,29,-1,1,3.53E-05,0,5.448647976,21.71075058,3.655649662,0.592708588,151.7565598,4,5,8,6,0,190.5,38,5,8
Blue,Lightweight,0.007827759,1.565242767,3.047740936,4.86945343,1.668655396,2.397544861,160.4911499,0,4,9,0,9,187.96,28,2,1,0.632813454,0.033482432,3.319581747,12.28174788,1.267766237,17.71135747,196.6485376,0,4,11,2,4,177.8,36,1,8
Blue,Flyweight,0.03125,0.021484375,1.81640625,40.57226563,1.662109375,1.91796875,45.7265625,0,4,3,0,0,175.26,24,1,7,0.008056641,0.016845703,0.606079102,55.31835938,7.29675293,1.716674805,50.10375977,2,6,2,3,1,165.1,33,3,8
Blue,Welterweight,0.000366211,0.020263672,0.065063477,24.26245117,5.549560547,1.604370117,7.958618164,0,3,6,2,3,195.58,35,3,3,0.28269577,0.015636444,2.559753418,11.30942154,3.33278656,1.765701294,24.06768799,0,6,9,5,1,180.34,33,-1,3
Blue,Lightweight,0.25,0,3.5,49.25,6.25,1,40.875,0,4,0,2,0,185.42,29,4,2,0.00390625,1.032421112,3.327903748,19.66828918,7.418556213,4.216140747,115.4491615,0,4,7,2,2,172.72,33,1,8
Blue,LightHeavyweight,1.016357422,0.00390625,0.5625,13.9732666,7.247070313,0.385131836,57.85375977,0,4,5,5,1,190.5,32,-1,3,0.078613281,0,0.180175781,64.66943359,0.846679688,1.888671875,3.29296875,0,2,6,4,0,193.04,32,-1,2
Red,Lightweight,0.25,0.0625,4.125,30.875,9.5625,4.1875,129.9375,0,4,1,1,0,182.88,35,-1,3,0.375,0.25,4.875,8.875,1.125,18.125,281.625,0,4,0,2,1,180.34,31,4,1
Blue,Featherweight,0.125,1.75,7.875,8,0,9.25,330.875,0,3,1,1,1,182.88,29,3,1,0.125,0.765625,5.6875,25.796875,2.84375,4.140625,67.75,0,4,3,1,1,180.34,25,-1,2
Blue,Middleweight,0,0,4.125,11,10.875,0.875,150.125,0,0,4,0,0,187.96,27,-4,0,0,0.6875,3.75,6.1875,0.6875,6.75,134.875,0,2,3,0,2,185.42,31,-1,0
Blue,Welterweight,0.6875,0,0.9375,22.375,3.0625,7.3125,73.5625,0,3,1,2,0,187.96,25,1,2,0.578613281,0,0.1796875,60.72412109,0.964355469,0.674316406,34.83837891,2,7,3,5,0,190.5,35,1,4
Blue,Middleweight,0.25,0.25,1.75,38,3.75,3.375,109.625,0,3,1,2,0,185.42,26,3,1,0,0.50390625,4.9921875,23.046875,10.89453125,1.48828125,65.49609375,0,4,3,1,1,177.8,40,2,4
Red,Middleweight,0.625,0.2890625,5.06640625,14.015625,10.640625,19.8359375,561.125,0,2,4,0,0,190.5,37,-1,5,0,0,3.046875,64.125,11.1171875,1.7109375,136.4765625,1,3,2,2,0,190.5,29,3,4
Blue,Welterweight,0.00390625,1.90625,7.134765625,17.66210938,5.734375,10.59375,282.2929688,0,6,2,0,2,170.18,36,-1,6,0.09375,1.328125,0.875,23.859375,2.1328125,1.359375,42.7265625,0,2,2,1,3,190.5,33,2,2
