Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,Middleweight,0.568908691,0.004333496,0.296875,8.114685059,0.886901855,1.427307129,5.978759766,3,4,7,3,0,187.96,45,2,5,0.703281403,0.048873901,0.000286102,12.85240936,1.971687317,0.302368164,6.599121094,5,3,7,10,2,187.96,38,3,0
Blue,Lightweight,0.78125,0.0625,4.125,18.4375,3.28125,0.90625,94.5,0,2,3,3,0,177.8,32,1,0,0.000274658,0.016158342,3.963247359,12.30862516,2.562727511,3.356079221,98.62711489,0,3,9,1,4,180.34,32,-1,11
Blue,Featherweight,0,0.381958008,6.87097168,22.54275513,2.300720215,2.223907471,332.724884,0,2,7,1,4,177.8,30,2,4,0.125015259,0.535718918,8.113307953,12.10242844,5.321795464,11.74972153,428.3766012,0,4,9,1,4,177.8,33,1,7
Blue,Flyweight,0.25,2.625,6.875,28,12.75,4.25,448,0,2,1,1,0,172.72,24,1,2,0.125,1.625,3.375,18.5,6.125,4.375,447.625,0,2,1,0,1,175.26,27,1,2
Red,LightHeavyweight,0.000564575,0,4.178367615,23.17334747,3.31350708,1.858886719,178.1049576,4,5,4,6,0,190.5,36,5,8,0.017852783,0.296936035,9.010345459,21.21075439,5.170684814,4.314941406,286.8485107,1,5,4,3,1,187.96,32,5,8
Red,Flyweight,0.25,0.375,10.125,19.875,17.75,2.75,390.75,1,3,1,1,0,165.1,30,3,2,0.064453125,0.134765625,3.848632813,34.42382813,11.19238281,13.03808594,326.8300781,2,3,2,3,1,165.1,31,3,5
Blue,Welterweight,0.75,0,0.625,45.625,2.375,1.25,21,0,3,1,2,0,185.42,23,-1,1,0.625,0,0.5,25.875,8.875,6.75,93.25,0,2,1,2,0,185.42,33,1,1
Red,LightHeavyweight,0.307617188,0.013671875,2.296875,21.41015625,5.45703125,4.529296875,69.92578125,1,6,3,4,2,200.66,28,1,2,0.0625,1.75,6.5625,27.78125,6.875,2.875,408.5,2,4,1,1,2,182.88,36,4,2
Blue,Flyweight,0,0.6875,2.125,42.875,6.5625,4.4375,81.25,0,2,2,0,0,175.26,22,1,3,0,0.516601563,0.594726563,13.79980469,10.03417969,4.077636719,42.24658203,1,3,5,1,0,162.56,34,1,6
Blue,Featherweight,0.0234375,0.2890625,2.9453125,9.140625,3.7578125,1.1015625,106.640625,1,3,3,0,2,162.56,28,1,2,0,0.25,0.75,9.125,1.875,3.125,77.5,0,1,2,0,1,167.64,33,1,1
Blue,Middleweight,0.15625,0.0625,1.484375,13.34375,5.078125,5.78125,71.859375,1,3,3,1,0,200.66,31,-2,1,0.25,0.125,2.09375,25.96875,5.09375,5.9375,337.375,0,2,2,1,1,193.04,30,1,2
Red,Heavyweight,0.777587891,0.001953125,3.543457031,16.81848145,2.738037109,1.422607422,25.93041992,1,3,7,7,0,185.42,39,2,0,0.25,0.234375,0.671875,9.609375,5.609375,1.53125,65.5625,1,4,2,4,1,198.12,37,1,0
Red,Flyweight,0,0.109375,1.296875,40.4375,6.046875,0.875,72.03125,0,1,4,0,0,167.64,30,1,3,0.125,0,3.3125,23.9375,8.4375,3.9375,102.5625,1,4,1,2,0,167.64,24,4,2
Red,Bantamweight,0.06640625,0.03125,1.127441406,18.14697266,5.245605469,2.758300781,160.6118164,0,2,7,2,0,182.88,33,-1,3,0.12890625,0.03125,1.599609375,17.21289063,5.829101563,0.892578125,97.53125,0,5,4,1,0,175.26,31,1,6
Red,LightHeavyweight,0.0625,0.0625,1.6875,12.125,10.3125,12.75,195.4375,0,3,1,1,0,200.66,35,3,1,0.902099609,0.015808105,1.358520508,19.64953613,1.981018066,1.848632813,43.26208496,1,3,5,8,0,198.12,31,1,2
Blue,WomenBantamweight,0,0.625,3.5,26.25,6.625,8.625,73.5,0,1,2,0,1,170.18,26,1,1,0.25,0.28125,2.71875,29.625,7.09375,3.03125,349.21875,0,3,2,0,1,157.48,23,-1,3
Red,Flyweight,0.640625,0,2.25,15.625,10.203125,5.875,45.296875,2,3,1,3,0,167.64,30,3,2,0.06640625,1.09375,12.5546875,22.34521484,25.51855469,14.21289063,526.4648438,8,8,2,1,3,167.64,29,2,6
Blue,Bantamweight,0.484375,1.75,1.0625,33.9140625,22.5390625,3.7109375,33.453125,0,4,2,4,0,170.18,25,-1,2,0.6171875,0.1484375,0.6328125,11.40625,1.71875,3.046875,11.4609375,0,2,4,3,0,177.8,33,-1,1
Red,Heavyweight,0.752808571,0.13352108,0.488506913,10.75538278,1.382571638,0.60068655,9.175162613,5,4,9,5,8,200.66,36,2,2,0.788146973,0.01663208,0.195343018,24.97917175,5.013336182,2.729797363,36.94096375,5,6,4,9,2,195.58,36,1,2
Red,Featherweight,0.500976563,2.175537109,4.055419922,27.19213867,17.81567383,3.874023438,181.4335938,0,4,5,0,7,187.96,25,2,1,0.159667969,1.5625,0.25390625,46.96191406,18.203125,5.133300781,94.33251953,0,6,3,4,2,175.26,23,-1,3
Blue,Bantamweight,0.25,0.875,3.9375,23.1875,6.21875,3.375,256.40625,0,1,4,1,0,185.42,27,-1,2,0.015625,0,2.6328125,20.01171875,11.01953125,1.40234375,150.5039063,0,3,4,0,0,172.72,36,-1,5
Red,Welterweight,0.126953125,0.9140625,1.1484375,7.744140625,4.255859375,0.8359375,71.81054688,0,2,4,2,4,187.96,31,1,0,0.015625,0.125,2.077148438,20.00195313,3.809570313,2.823242188,110.9443359,0,7,3,3,1,203.2,28,1,4
Red,Welterweight,0.017578125,0.032714844,2.985839844,16.62597656,5.904296875,8.574707031,100.1630859,0,2,7,1,1,182.88,35,2,3,0.000762939,0.504150391,6.545852661,14.4740448,6.563674927,12.77850342,287.6418915,2,4,9,2,0,190.5,35,-4,5
Red,Middleweight,0.75,0,0,14.625,1.25,0.125,6.25,0,3,1,3,0,190.5,29,-1,0,0.5625,0.375,4.4375,11.9375,0.875,3.0625,214.4375,0,2,1,1,1,195.58,31,2,2
Blue,WomenBantamweight,0.5,0,1.25,11.625,0.875,3.5,80,0,2,1,3,0,175.26,27,2,0,0.5,0,3.5,20.125,6.25,2.75,335.375,1,1,2,1,0,167.64,34,1,1
Blue,Lightweight,0.03125,1.09375,3.21875,14.9375,8.1875,3.3125,457.59375,0,4,1,0,3,182.88,26,1,2,0.293945313,0,1.635742188,24.78369141,7.3828125,10.10742188,57.14892578,1,4,4,3,0,185.42,29,-1,5
Red,LightHeavyweight,0.75,0.09375,1.0625,11.671875,3.796875,0.515625,27.09375,0,4,1,4,1,203.2,32,4,1,0.171875,0.09375,2.078125,17.03125,7.25,0.03125,34.265625,1,5,2,1,2,193.04,35,5,1
Red,Middleweight,0.03125,0,1.0625,20.65625,4.59375,22.59375,37.71875,0,1,4,1,0,185.42,33,-1,1,0,0.129882813,0.391601563,16.6340332,4.516113281,10.50805664,49.41577148,0,4,7,0,1,190.5,28,2,4
Red,Welterweight,0.03125,0.25,4.154296875,40.00390625,7.619140625,5.646484375,219.8886719,0,7,2,3,1,203.2,27,1,4,0.25,1.112102509,11.63615799,28.81002998,3.501131058,1.583259583,621.6858749,1,5,6,1,6,182.88,37,5,7
Red,Heavyweight,0.171875,0.466796875,0.78125,13.12109375,0.712890625,0.40625,71.890625,2,2,5,1,2,195.58,39,2,2,0.033203125,0.350219727,0.032104492,10.95056152,2.973999023,2.327880859,33.60131836,0,4,5,4,4,213.36,27,-1,1
Red,Heavyweight,0,0,4.09375,14.75,1.1875,1.75,100.59375,0,3,2,4,0,205.74,38,-1,0,0.171875,0,0.5625,8.75,2.828125,3.515625,20.453125,1,2,5,2,0,208.28,35,-1,0
Red,LightHeavyweight,0.140625,0.015625,0.015625,11.765625,6.1875,0.75,14.921875,0,2,3,2,0,190.5,39,2,2,0.645996094,0.039306641,0.848632813,10.49304199,1.687744141,5.190429688,72.70117188,3,2,8,6,0,193.04,33,-1,0
Red,Lightweight,0.06640625,0,0.14453125,31.15625,13.76953125,3.34375,76.375,0,2,5,2,0,177.8,36,-1,2,0.001960754,0.366943359,2.990272522,26.87321472,2.519996643,0.641113281,104.5673141,0,3,7,2,7,180.34,31,3,1
Red,Lightweight,0.1328125,0.3203125,4.408691406,15.29199219,4.668945313,3.561035156,187.0170898,0,3,5,2,0,180.34,35,1,5,0.001068115,1.738300323,1.788574219,7.102378845,2.97032547,6.485897064,30.67736435,0,7,6,2,6,180.34,31,2,5
Blue,LightHeavyweight,0.140625,1.11328125,5.83984375,8.3515625,1.734375,1.8125,215.578125,0,2,4,1,2,187.96,32,2,2,0.0625,0,2.0625,36.25,7.875,22.6875,52.5,0,2,2,2,0,193.04,29,-1,1
Blue,Bantamweight,0,0.75,7,21.59375,4.46875,3.9375,154.25,0,2,2,0,4,172.72,30,2,0,0.34375,0,0.46875,19.8125,4,2.140625,23.796875,1,2,4,2,0,175.26,31,-2,1
Red,Bantamweight,0.69140625,0.53515625,2.40625,30.08203125,13.109375,9.7734375,83.58203125,5,7,1,2,3,177.8,28,7,3,1.046875,0.71484375,3.31640625,91.890625,18.671875,17.86328125,166.171875,3,4,2,4,1,170.18,29,-1,2
Blue,Welterweight,0.01171875,0.6484375,0.08203125,4.8203125,3.43359375,1.0703125,18.67578125,0,3,3,2,3,195.58,32,3,1,0.5,0.6875,4.625,19.890625,3.203125,7.515625,184.015625,0,3,3,1,2,187.96,31,-2,1
Blue,Lightweight,0,0.0625,6.375,46.625,10.5625,10.9375,101.375,0,1,3,1,1,185.42,29,1,0,0.125976563,0.078125,4.977539063,12.94824219,4.056640625,5.552734375,43.48925781,0,2,5,3,0,182.88,30,2,3
Blue,Lightweight,0.000244141,0.01940918,2.62512207,75.61950684,12.75634766,3.713378906,45.97802734,0,4,6,1,1,177.8,33,4,5,0.71875,0,0.370666504,16.2555542,5.495849609,3.466430664,3.635742188,1,3,6,4,0,175.26,30,3,4
Red,Middleweight,0.377197266,1.104980469,2.348144531,14.33520508,1.404296875,2.714111328,140.026123,1,5,3,2,4,198.12,33,-1,4,0.125980854,6.20E-05,0.640539169,44.01270103,4.726542473,10.83507061,18.63577271,1,4,7,9,0,190.5,36,4,7
Red,Featherweight,0,1.75,3,9.125,2.9375,9.0625,372.4375,0,1,3,0,1,180.34,34,-1,1,0.5,0.140625,1.2734375,12.3515625,4.75,3.7109375,92.75,0,1,4,3,0,170.18,29,1,1
Blue,Lightweight,0.06640625,1.4765625,0.91015625,9.84765625,3.40234375,4.0390625,57.09375,1,5,1,2,3,193.04,31,3,2,0.15625,0,5.6875,17.5625,5.78125,10.8125,155.9375,0,2,3,2,0,180.34,36,2,1
Blue,Bantamweight,0,0.755859375,5.074707031,11.30371094,2.905273438,3.764160156,131.8623047,1,2,7,0,3,170.18,34,-1,2,0.5,0.078125,4.3359375,12.12304688,3.734375,3.0703125,143.7460938,0,2,6,1,1,167.64,32,2,2
Red,Heavyweight,0.875,0,0,13.375,2.125,0.375,9.875,0,2,1,3,0,198.12,29,1,0,0.505617142,0.26704216,0.977013826,6.510765553,1.765143275,1.2013731,17.35032523,5,4,9,4,8,200.66,36,2,2
Red,Welterweight,0.0625,0.03125,1.25,6.4375,5.375,2.40625,115.0625,1,3,2,0,1,198.12,30,3,3,0.25,0.28125,1.75,49.890625,13.734375,8.15625,138.65625,0,3,2,0,1,187.96,30,2,4
Blue,Welterweight,1.03125,0,0.5,35.5625,9.21875,6.4375,65.65625,0,4,1,3,0,190.5,32,1,2,0.046264648,0.500366211,0.912109375,13.35742188,2.143188477,0.552490234,25.16601563,0,6,5,4,1,180.34,30,-1,3
Blue,Middleweight,0,0.625,2.0625,9.375,5.6875,5.8125,126,0,1,3,0,0,190.5,34,-1,2,0.375,1.444335938,2.081542969,18.07324219,6.439453125,2.537597656,71.41064453,0,3,6,0,4,187.96,34,3,2
Blue,Featherweight,0.9375,0,0.4375,31.75,6.9375,2.4375,56.0625,0,5,0,4,0,187.96,26,5,1,1.1171875,0.1875,3.619140625,29.37695313,2.689453125,7.724609375,105.4628906,2,5,2,5,0,167.64,30,2,3
Red,Welterweight,1.0078125,0.53125,1.6328125,25.15625,10.5078125,7.06640625,140.6484375,0,4,3,2,1,190.5,31,2,3,0.08026123,0.56836319,2.75541687,33.80212021,12.83686066,3.063129425,61.16596222,0,7,7,9,1,190.5,34,1,2
Red,Welterweight,0.5,0.072265625,2.499023438,36.69238281,10.45410156,4.120117188,75.46875,0,5,2,3,1,193.04,25,1,5,0.173339844,0,0.650512695,68.68383789,27.71008301,1.455932617,105.1844482,2,3,4,5,0,187.96,33,3,5
Blue,Welterweight,0.125976563,0.036621094,2.578125,9.16015625,4.168457031,11.22802734,126.3378906,0,4,6,2,0,182.88,32,4,4,0,0.125,13.875,8.125,2.125,18.75,292,0,4,0,0,1,190.5,27,4,3
Blue,Featherweight,0.064472198,0.039085388,2.52960968,31.79919434,7.253574371,8.601438522,265.3591595,0,3,10,4,0,180.34,29,-1,5,0.39453125,0.67578125,5.2265625,19.23046875,4.40625,6.26171875,166.9023438,1,7,2,1,2,167.64,28,-1,4
Blue,Middleweight,1.125,0,5.625,22.9375,6.75,8.9375,174.125,0,5,0,4,0,185.42,38,5,1,0.286403656,0.00053215,0.136966705,12.32285309,2.853588104,4.261014938,58.34407043,5,8,6,6,1,187.96,37,8,7
Blue,Heavyweight,0.5625,0.125,3.328125,31.6640625,8.90625,9.44140625,105.3320313,1,5,2,4,1,195.58,37,-1,2,0.915527344,0.50390625,11.29345703,65.02441406,6.940429688,10.95703125,648.7250977,5,7,1,9,0,195.58,32,7,2
Red,Middleweight,0.253662109,0.298034668,4.168251038,12.77155304,3.863464355,5.960830688,109.1560669,1,4,7,4,3,187.96,36,4,4,0.03125,0.28125,0.875,18.84375,8.71875,5.90625,78.40625,1,5,1,0,2,180.34,23,5,3
Red,Lightweight,0,0.25,1.875,15.875,4.25,5.875,89.875,0,1,3,0,1,177.8,26,-2,0,0.77734375,0.390625,1.37109375,48.22265625,10.5703125,8.1484375,220.4257813,1,2,5,1,0,180.34,29,2,3
Blue,Middleweight,0.137817383,0.008666992,0.59375,4.229370117,1.773803711,2.854614258,6.957519531,3,4,7,2,0,187.96,44,2,5,1.019592285,0.289794922,1.757415771,15.89916992,3.435455322,1.678741455,45.3225708,0,4,7,4,0,187.96,34,1,5
Red,Bantamweight,0.125,0.177734375,0.12890625,19.98046875,6.958984375,5.747070313,66.01660156,0,2,6,0,2,185.42,26,-2,3,0.234375,0.296875,1.265625,17.8125,3.4375,6.09375,22.921875,0,2,4,2,0,177.8,33,-1,1
Red,Lightweight,0.5625,1,0,9.8125,8.1875,4.6875,27,0,2,3,0,2,190.5,27,-3,0,1.25,0.202148438,0.495605469,19.29833984,2.310058594,4.465820313,50.58935547,0,4,3,3,3,182.88,26,4,3
Red,Heavyweight,0.641113281,0.001953125,0,11.171875,0.265136719,0.614746094,8.658203125,0,5,3,8,0,208.28,36,5,1,0.8125,0.03125,0.546875,20.265625,4.0625,1.5,51.59375,0,2,3,3,0,198.12,33,-1,1
Red,Heavyweight,0,0,1.375,27,2.75,0.5,149,0,2,1,3,0,200.66,30,2,0,0.53125,0,1.3203125,14.5390625,1.75,1.296875,89.65625,0,2,3,5,0,190.5,30,1,0
Red,Lightweight,0.0625,0.75,1.78125,13,3.46875,1.625,32.84375,0,1,4,0,1,177.8,32,-1,1,0.3125,0.375,0,14.6875,3.4375,5.9375,16.375,0,2,2,2,0,182.88,29,1,1
Red,Flyweight,0,0.75,6.125,12.25,1.75,5,219.375,0,2,1,0,1,165.1,30,1,2,0,0.25,3.8125,8.1875,1.25,0.25,185.375,0,2,2,0,1,170.18,30,-1,2
Red,Welterweight,0.583869934,0.062606812,0.75491333,25.95075607,8.024806976,18.74128342,30.35536575,1,7,6,7,1,177.8,31,-1,4,0.3359375,1.02734375,0.51953125,26.99804688,7.81640625,9.634765625,29.58984375,2,5,4,4,0,190.5,31,-1,2
Red,Lightweight,0,0,7.25,26.46875,9.59375,7.0625,173.3125,1,3,2,1,0,177.8,28,3,3,0.03515625,0.15625,2.4296875,21.3828125,7.859375,5.4375,352.5585938,0,2,3,1,2,177.8,36,1,3
Blue,Featherweight,0.001953125,2.351074219,6.110839844,18.38427734,10.63134766,4.748046875,245.8671875,0,3,5,0,6,187.96,25,2,1,0.125,0.037475586,12.49291992,25.95251465,13.24780273,7.495239258,390.3731689,0,4,5,1,1,172.72,30,1,7
Red,Middleweight,1.406562805,0.097747803,0.000572205,10.70481873,0.943374634,0.604736328,13.19824219,4,3,6,10,2,187.96,38,3,0,0.4375,0.6484375,7.5234375,32.96875,4.4609375,6.0859375,248.296875,3,8,0,3,2,198.12,30,8,3
Blue,Middleweight,0.0703125,0.06640625,10.51318359,26.98730469,8.463867188,14.82568359,205.4384766,0,3,5,0,1,195.58,32,-2,6,0.625,0.25,0.9375,16.375,5.3125,10.125,43.4375,1,3,2,0,0,200.66,30,-2,1
Red,Flyweight,0,0.125,9.5,17.375,2.625,4.25,422,0,2,1,0,0,162.56,32,2,3,1.28125,0,1.5,18.25,9.40625,4.75,52.59375,2,3,1,3,0,167.64,30,3,1
Blue,LightHeavyweight,0.125,0.5,5.125,35.5625,11.75,4.75,260,1,4,1,1,1,182.88,36,4,2,0.804199219,0.031616211,0.717041016,21.29907227,0.962036133,1.697265625,43.52416992,0,3,4,8,0,198.12,31,1,2
Blue,Heavyweight,0.576293945,0.03326416,0.390686035,7.958343506,3.026672363,3.459594727,68.88192749,5,6,4,8,2,195.58,36,1,2,0.096679688,0.008789063,0.782226563,23.40136719,5.223632813,1.936523438,65.30078125,0,3,3,6,1,200.66,32,1,1
Red,Welterweight,0.03515625,0.065429688,3.971679688,24.25195313,7.80859375,10.14941406,122.3261719,0,2,6,1,1,182.88,35,2,3,0.6328125,0.126098633,1.87512207,8.711303711,2.824951172,0.352783203,131.2492676,0,4,4,3,0,193.04,33,2,7
Red,Flyweight,0.015625,1.328125,2.5625,17.265625,8.546875,8.8125,221.859375,1,2,2,1,3,167.64,31,2,1,0.12890625,0.26953125,1.697265625,33.84765625,10.38476563,10.07617188,103.6601563,2,3,2,3,1,165.1,30,3,4
Red,Lightweight,1.1328125,0,1,34.56640625,10.2578125,5.51953125,36.515625,0,3,3,3,0,172.72,30,2,3,0.242797852,0.570388794,4.205886841,16.77232361,15.72210693,19.76257324,89.96696472,0,7,3,4,4,185.42,32,4,6
Blue,Welterweight,0.0625,0.5,4.30859375,46.0078125,13.23828125,4.29296875,253.7773438,0,6,2,2,1,203.2,27,1,4,0.875,0.25,0.125,36.125,8.25,2.125,12.625,0,2,1,3,0,195.58,30,2,0
Red,Middleweight,0.52734375,0.01171875,0.08203125,9.0234375,1.71484375,3.02734375,50.48046875,0,5,3,3,0,185.42,35,-1,3,0.5,0.25,0.1875,13.9375,1.1875,2.875,22.75,0,1,2,1,1,193.04,29,1,1
Red,Middleweight,0.125,0.125,0.9375,24.9375,10.4375,7.75,17.625,0,3,2,1,1,195.58,27,3,1,0.004882813,0.133056641,2.848876953,3.354614258,2.327880859,0.537109375,47.37585449,0,4,6,4,0,180.34,37,-1,4
Red,Featherweight,0.564453125,0.869140625,5.166015625,16.07128906,3.552734375,1.36328125,145.7392578,3,4,3,0,6,170.18,36,1,2,0.0390625,1.071044922,9.102096558,67.77680969,13.77720642,5.579681396,667.4602203,7,5,5,3,2,172.72,33,3,7
Red,Heavyweight,0.92578125,0.0078125,1.22265625,26.3125,1.6953125,1.734375,116.4375,1,4,4,4,0,182.88,41,-1,1,0.2578125,0,9.8046875,53.140625,5.5703125,4.8828125,120.1953125,0,3,2,3,0,203.2,32,3,3
Blue,Middleweight,1.09375,0,1.28125,37.78125,5.46875,7.375,105.625,1,2,2,2,0,185.42,24,2,2,0.000976563,0,1.840820313,24.19726563,6.962890625,8.892578125,106.1298828,0,5,3,1,0,187.96,27,2,7
Red,Flyweight,0.25,0,1.625,29.875,8.875,2.875,143.125,0,4,0,2,0,167.64,24,4,2,0.1328125,1.1875,3.109375,23.69042969,20.03710938,14.42578125,229.9296875,7,7,2,1,2,167.64,28,2,6
Red,Welterweight,0,0.1328125,1.0234375,3.1640625,0.55859375,0.078125,22.83203125,0,1,5,1,1,177.8,32,1,1,0.001525879,0.008300781,7.091705322,17.9480896,7.127349854,21.55700684,193.283783,2,4,9,2,0,190.5,35,-4,4
Red,Middleweight,0.375,0.029418945,1.867431641,11.05432129,3.679870605,3.919128418,127.4003906,1,3,6,2,2,193.04,31,-1,5,0.251961708,0.000123978,1.281078339,32.02540207,5.453084946,6.67014122,14.27154541,1,4,7,9,0,190.5,36,4,6
Red,CatchWeight,0.00390625,0.078125,0.08203125,29.26171875,11.68359375,0.19140625,65.0859375,0,3,4,2,0,190.5,35,1,3,0.0390625,0,3.204589844,28.02392578,6.25390625,3.100585938,21.24267578,4,3,5,3,0,185.42,36,3,4
Blue,Lightweight,0.0625,1.1875,2.4375,12.875,9.375,3.625,196.1875,0,3,1,0,3,182.88,25,1,1,0.00213623,0.476600647,3.577148438,10.20475769,4.94065094,6.971794128,45.3547287,0,7,5,2,6,180.34,31,2,5
Red,Middleweight,0,0.259765625,0.783203125,31.26806641,9.032226563,16.01611328,98.83154297,0,4,6,0,1,190.5,28,2,4,0.125,1.375,6.5,14.125,5.75,4.625,477.375,0,4,0,1,2,182.88,35,4,1
Red,LightHeavyweight,0,0.125,9.25,49.75,3.125,1.375,509.875,0,3,1,1,0,193.04,34,-1,2,0.5,0.1875,1.125,10.34375,2.59375,1.03125,50.1875,0,4,1,3,1,203.2,32,4,1
Blue,Middleweight,0.625,1,0.125,5.75,5.375,2.125,34.25,0,3,1,1,2,195.58,30,-1,0,0.572807312,0.001064301,0.273933411,17.64570618,5.707176208,2.522029877,31.68814087,5,8,5,6,1,187.96,36,8,7
Blue,Featherweight,0.319335938,0.125,0.5078125,42.92382813,12.40625,3.266601563,99.66503906,0,5,3,4,1,175.26,23,-1,3,0.1796875,0.0078125,0.2890625,34.3125,5.3671875,8.0234375,23.6953125,0,6,2,4,0,177.8,31,-1,2
Red,Featherweight,0,0.75,5.9375,23.5625,7.6875,3.0625,189.25,0,2,2,0,2,180.34,27,2,1,0.046875,0.578125,2.890625,10.28125,4.515625,1.203125,68.28125,1,3,3,0,2,162.56,27,1,2
Blue,Heavyweight,0.072265625,0.15625,0.58984375,18.7265625,6.89453125,1.103515625,64.85742188,0,2,6,2,1,185.42,40,1,0,0.188743591,0.027526855,1.713848114,7.595001221,1.145401001,3.201259613,6.568000793,1,4,8,7,4,193.04,35,4,0
Blue,Lightweight,1.15625,0.15625,2,39.9765625,7.765625,5.4921875,35.9453125,1,3,2,3,0,177.8,27,-1,3,0.5,0.5625,3.5,37.78125,17.46875,5.3125,252.3125,0,3,1,0,1,187.96,30,2,4
Red,Featherweight,0.515625,0.890625,4.140625,7.390625,8.390625,8.109375,156.984375,1,4,1,2,2,180.34,32,4,2,0.234375,0.375,7.23828125,34.75390625,5.37890625,12.44921875,169.9257813,2,5,2,4,0,167.64,29,2,3
Red,Lightweight,0,0.625,1.625,7.5,2.5,7.125,77,0,2,2,0,1,185.42,29,-2,1,0.0625,0.34375,4.5625,12.5,6.53125,3.53125,199.53125,1,2,2,0,3,190.5,27,2,1
Red,Featherweight,0.1875,0,0.640625,8.921875,4.921875,9.421875,70.625,0,2,3,2,0,180.34,29,1,2,0.250030518,0.071437836,5.226615906,20.20485687,2.643590927,8.499443054,185.7532024,0,4,9,1,4,177.8,33,1,6
Red,Welterweight,0.125,0.375,7.5,32,25.75,5.25,396,0,4,0,0,0,187.96,31,4,4,0.5,0.224205017,9.272315979,25.62005997,4.002262115,2.166519165,415.3717499,1,5,6,1,6,182.88,37,5,6
Red,Welterweight,0.001253128,0.005866647,4.047886014,5.543447137,2.70557785,0.509710431,167.2308596,1,5,9,6,3,185.42,37,2,6,0.25390625,0.828125,1.296875,7.48828125,3.51171875,0.671875,94.62109375,0,1,4,2,3,187.96,30,1,0
Red,Welterweight,0.160522461,1.136726379,5.51083374,51.60424042,18.67372131,6.12625885,101.3319244,0,7,6,9,1,190.5,34,1,2,0.042114258,0.501464844,12.5715332,70.34069824,5.352294922,33.05725098,446.5512695,3,6,3,5,0,175.26,31,4,6
Red,Lightweight,0.005126953,0.250976563,1.223815918,10.82261658,11.81603241,9.083106995,50.20611572,0,2,9,1,0,177.8,30,1,8,0.4375,0,0.741333008,16.5111084,5.991699219,2.932861328,5.271484375,1,3,6,3,0,175.26,30,3,4
Blue,Heavyweight,0.28125,0,1.34375,14.59375,8.84375,2.5625,166.1875,0,1,3,2,0,203.2,34,1,1,0.555175781,0.00390625,3.086914063,15.63696289,1.476074219,1.845214844,17.86083984,1,3,6,7,0,185.42,38,2,0
Blue,Lightweight,0.408691406,0.37727356,1.646835327,31.00152588,6.102874756,14.56373596,260.9681702,0,5,5,3,2,177.8,30,-2,7,0.1875,0.78125,0.28125,16.53125,3.53125,1.09375,16,2,5,1,2,2,182.88,28,-1,1
Blue,Lightweight,0.125,0.375,3.875,12.75,7.75,4.25,263.375,0,2,1,0,2,182.88,25,1,1,0.251953125,0.15625,4.955078125,15.89648438,6.11328125,6.10546875,62.97851563,0,2,4,3,0,182.88,29,2,3
Red,Welterweight,0.002506256,0.011733294,2.095772028,6.086894274,3.411155701,1.019420862,122.4617193,1,5,8,6,3,185.42,37,2,6,0.092529297,0.000732422,1.82421875,12.71484375,3.286376953,1.104980469,28.33203125,0,6,5,4,0,180.34,29,-1,3
Blue,Middleweight,0,1.0625,5.625,13.9375,1.1875,1.5,359.0625,0,1,3,1,0,193.04,36,1,1,0.009765625,0.266113281,4.697753906,6.709228516,4.655761719,1.07421875,94.75170898,0,4,5,4,0,180.34,37,-1,4
Red,Lightweight,0.000549316,0.032316685,6.926494718,22.61725032,5.125455022,6.712158442,197.2542298,0,3,8,1,4,180.34,31,-1,11,0.1328125,0.953125,0.8203125,14.6953125,3.8046875,5.078125,69.1875,1,4,1,2,2,193.04,31,3,2
Blue,Heavyweight,0.011234283,0.53408432,1.954027653,3.021531105,3.530286551,2.402746201,28.70065045,5,4,9,3,8,200.66,35,2,2,0.34375,0,1.125,17.5,5.65625,6.03125,40.90625,1,2,4,2,0,208.28,35,-1,0
Blue,Lightweight,0.587890625,0,2.271484375,22.56738281,10.765625,13.21484375,53.29785156,1,3,4,3,0,185.42,28,-1,4,0.3671875,0.0625,0.068359375,17.30078125,8.485351563,12.30273438,4.979492188,0,4,2,5,0,190.5,29,4,4
Red,Featherweight,0.509796143,0.83203125,0.183959961,25.97457886,4.362365723,4.226745605,85.82058716,0,2,6,1,7,185.42,30,2,2,0.638671875,0.25,0.015625,45.84765625,11.8125,2.533203125,45.33007813,0,4,3,4,1,175.26,23,-1,2
Blue,Middleweight,0.125,0.75,8.875,13.875,1.75,5.125,423.875,0,2,1,0,1,195.58,31,2,2,0.008056641,0.236694336,2.859741211,20.04705811,9.486236572,11.12652588,151.8303528,1,3,7,2,4,195.58,34,-2,3
Blue,Lightweight,1.3125,0.3125,1,35.953125,6.53125,4.984375,49.890625,1,3,2,2,0,177.8,27,-1,3,0.003921509,0.733886719,4.980545044,22.74642944,5.039993286,0.282226563,202.1346283,0,3,6,2,7,180.34,30,3,1
