"Winner","B_avg_SUB_ATT","B_avg_TD_att","B_avg_HEAD_landed","B_avg_BODY_landed","B_avg_LEG_landed","B_avg_GROUND_landed","B_avg_CTRL_time.seconds.","B_age","R_avg_SUB_ATT","R_avg_TD_att","R_avg_HEAD_landed","R_avg_BODY_landed","R_avg_LEG_landed","R_avg_GROUND_landed","R_avg_CTRL_time.seconds.","R_age"
"Red",0.0625,1.0625,31.8125,11.5625,3.1875,0.875,31.09375,29,0.6328125,4.421875,66.203125,5.4453125,2.8671875,0.0546875,103.921875,31
"Red",0.25,1.613616943,31.52449036,25.38696289,5.472106934,1.049179077,20.34840393,31,1.34552002,7.283248901,34.91900635,16.65411377,3.450927734,12.23834229,287.9160614,33
"Red",0,2.5,34.875,8.125,0,2.625,32.375,26,0.125610709,0.758275151,40.02811241,8.7070871,23.63439748,5.384192497,57.80248687,31
"Red",0.000976563,0.501068115,17.97344971,13.13258362,12.66098022,1.774902344,18.39030457,31,0.5703125,6.953125,71.4453125,1.984375,1.7265625,65.3671875,467.546875,29
"Red",0,4.75,11.625,9.5,4.5,1.625,149.75,24,0.125,0.6875,33.78125,4.15625,12.515625,0.9375,39.125,27
"Blue",0.626953125,1.610580444,18.20315552,5.840774536,2.372238159,11.28356934,25.31163025,30,0.128417969,0.439941406,34.12475586,14.47705078,10.8293457,3.040283203,25.32373047,33
"Blue",0.125,3,35,14.125,12.25,11.625,112.5,32,0.277832031,2.004394531,26.48095703,2.324707031,7.503417969,6.053222656,153.2807617,35
"Red",0.4375,1.75,12.1875,3,0.3125,1.1875,38.0625,30,0.267089844,3.454345703,24.79736328,4.84765625,0.750488281,2.956054688,185.8479004,38
"Blue",0.755894899,2.119481802,27.14064884,12.76723242,5.743183374,8.223117352,175.5151277,33,0,0.540657043,42.29273987,17.41938019,1.528495789,1.382530212,23.01152802,35
"Red",0.125,1.5,24.875,8,7.625,1.75,13.125,30,0,1.5625,26.453125,8.109375,13.15625,7.3125,171.8125,36
"Blue",0.53125,1.453125,25.3125,12.4375,3.140625,6.890625,131.265625,34,0,0.75,49.125,4.1875,3.625,5.75,43.5,33
"Red",0,0,16.4375,2.125,5.625,2.5625,15.125,26,0,0.0703125,24.16796875,1.87890625,2.87109375,3.01171875,33.109375,31
"Red",0.12890625,3.7578125,13.15234375,2.455078125,0.556640625,1.818359375,136.65625,34,0,0.3125,17.22290039,18.01611328,13.1574707,1.039306641,28.53222656,32
"Red",0.557128906,0.946777344,17.60900879,8.328491211,6.302246094,4.505126953,62.36315918,33,0.5,4.375,13.265625,5.453125,15.296875,0.90625,50.140625,28
"Blue",0.625,0,23.875,9.4375,8.5,2.25,9.375,29,1.53125,2.375,23,3.21875,3.34375,8.28125,71.5,25
"Blue",0.9375,1.3125,42.25,10.8125,1.3125,1.125,21.6875,26,0.125244141,2.977783203,86.35351563,33.91772461,28.78198242,10.74707031,136.2092285,34
"Red",0.501464844,1.101318359,12.6661377,5.436889648,1.941894531,3.220947266,15.4286499,37,0.03125,3.84375,29.53125,4.21875,13.125,8.875,95.5625,28
"Blue",0.25,0,7.8125,0.6875,0.5625,2.9375,8.625,31,0.125,0.395996094,12.54052734,11.60693359,5.040039063,0.979003906,101.6279297,37
"Red",0.064453125,0.173828125,44.65234375,10.05273438,2.65234375,0.765625,38.15625,31,0.298828125,0.57043457,69.65505981,18.31884766,6.597915649,23.02906799,99.32289124,25
"Blue",0.09375,0.26171875,14.6171875,7.33984375,5.05078125,6.95703125,56.15234375,33,1.130485535,3.095481873,6.568504333,3.650489807,1.652313232,2.795089722,148.9822998,28
"Blue",0.28125,0.1875,23.58789063,6.162109375,3.271484375,3.552734375,26.0625,30,0.822265625,4.728515625,6.447265625,2.841796875,3.92578125,3.0859375,139.7480469,29
"Blue",0.004394531,0.201171875,30.43505859,5.198730469,2.498535156,8.82421875,42.55322266,26,1.94e-06,0.082516849,41.53164691,4.460204452,12.08859596,2.400759824,5.051117897,38
"Blue",0.5,7.875,14.5,4.75,8.875,3,241.375,36,0,0,51.25,15.25,24.625,4.5,20.5,28
"Red",0.0078125,2.984375,24.75,1.609375,2.5,2.9765625,72.9921875,40,0,6.09375,16.609375,8.859375,10.4375,3.421875,218.953125,29
"Red",0.1875,3.0625,18.5625,3.6875,14.625,1.375,19.3125,28,0.28125,2.453125,14.4375,4.859375,2.796875,4.703125,203.421875,23
"Blue",0,8,28.875,8.1875,12.5,6.25,319.875,29,0.008300781,0.431762695,23.47119141,15.30480957,4.110412598,1.753601074,41.58825684,33
"Red",0,2.375,38.375,5.75,1.75,25.75,313.25,32,0.66015625,1.885253906,15.89575195,6.153320313,6.201293945,2.928466797,70.47912598,40
"Blue",1.250976563,4.4453125,6.544921875,3.79296875,3.700195313,1.90234375,169.8769531,32,0.004656792,1.846378922,15.63705552,11.31036663,13.12438798,0.589539051,99.14306355,38
"Red",0.02551493,0.936914623,12.57666761,5.649416834,1.035728455,6.645018697,155.2810424,35,0.598022699,1.484713554,26.61263251,15.67730379,0.378945589,1.461629391,19.82287264,36
"Red",0.137207031,1.707519531,39.94580078,20.19580078,5.657714844,6.7578125,154.4375,30,1.018783569,1.007743835,55.19216156,6.332969666,5.304153442,2.247505188,78.63420868,28
"Blue",0.066964865,6.639163494,28.76280355,5.915224433,3.843715191,17.42271495,360.2970752,35,0.88073349,4.656098008,34.18551898,3.758124948,0.197517395,14.39203799,320.4619893,33
"Blue",0.140625,1.140625,39.46875,4.734375,4.921875,4.34375,51.5625,26,0.314453125,6.957519531,22.65917969,7.401855469,13.68408203,3.997070313,256.9135742,32
"Red",0,4.62109375,27.52734375,3.09765625,3.51171875,17.13671875,182.4492188,28,0.750732422,1.250488281,13.62243652,3.717163086,1.16027832,2.557861328,103.3054199,34
"Blue",0.544677734,5.769775391,53.74316406,12.60449219,14.11645508,23.87597656,259.1982422,31,0,2.28125,31.84375,5.84375,6.15625,1.75,24.375,26
"Red",0.4375,0,24.875,5.6875,1.75,4.3125,134.8125,29,0.7890625,0.5390625,17.0546875,5.7890625,1.9453125,3.25,43.828125,30
"Red",0.080322266,0.216796875,33.01477051,10.9276123,5.977783203,12.17285156,44.83325195,32,0,0.359375,33.08007813,14.85058594,6.794921875,1.348632813,65.67675781,34
"Blue",0.606231689,8.786566734,53.91704464,22.21329117,20.31335354,15.41781235,447.1171741,36,3.87e-06,0.165033698,63.06329381,7.920408905,18.17719191,2.801519647,10.10223579,38
"Blue",0,10.5,30.125,12.75,8.875,16.75,285.375,26,1.5625,3.125,20.3125,9.4375,0.9375,7.75,188.25,40
"Red",0,1.5,28.5,3,6,22.625,125.25,29,0,0.536132813,28.44726563,5.122070313,5.25,21.85546875,101.4648438,33
"Red",0.889602736,4.378080368,22.10196242,14.90222783,14.66596054,3.666975781,129.0573335,34,0.502441406,1.975463867,28.67785645,9.279052734,2.459960938,5.565673828,125.852478,39
"Red",0.000266075,0.068483353,9.161426544,6.926794052,9.130507469,1.114545822,29.17203522,39,0.005859375,3.147460938,15.71777344,1.466796875,4.329101563,3.263671875,76.97558594,33
"Red",1.75,2.9375,35.625,10.0625,4.8125,5.3125,101.5,30,0.9375,6.734375,26.140625,8.203125,11.984375,1.09375,79.046875,31
"Blue",0.0703125,13.765625,27.03125,9.9609375,10.6796875,5.515625,570.6875,29,0.314251602,14.71306497,20.24703172,1.117205173,1.774738431,6.601288319,251.5732168,39
"Red",1.375,0.78125,14.96875,5.4375,6.34375,3.25,41.5,24,0.0859375,1.158203125,26.96606445,21.7980957,4.490966797,5.030029297,21.38916016,27
"Blue",0.015625,2.0390625,36.2109375,6.4453125,8.9296875,5.5234375,48.3125,27,0,4.375,53.75,13.1875,23.25,1.5625,102.5,31
"Blue",0,1.875,33.125,3.25,5.125,12.625,143.125,24,0.111603081,5.836741745,36.18661064,16.94813323,8.909228802,1.354204893,63.77330846,34
"Red",0.125,0.265625,19.09375,4.0625,2.390625,8.375,16.1875,34,0.3203125,2.770507813,31.79150391,12.30664063,12.40258789,5.856933594,109.958252,40
"Red",1.052734375,3.947265625,16.50292969,3.84375,1.102539063,12.63183594,216.3896484,25,1.092285156,1.369384766,82.55297852,20.65014648,26.68994141,3.307861328,12.75585938,33
"Blue",0,1.730102539,17.2746582,7.120361328,7.861572266,0.268676758,106.5162354,29,0.40953064,7.698379517,12.22922516,3.325134277,13.05356598,2.808288574,188.2508163,36
"Red",0.001350403,2.403022766,11.05529022,3.190559387,1.221931458,4.173690796,158.9462204,36,0.501464844,2.500976563,27.24487305,7.434326172,2.320556641,5.115722656,103.6108398,34
"Blue",0.375,0.8125,32.125,8.6875,3.6875,3.875,49.6875,29,0.5,5.7578125,26.92578125,5.05859375,4.625,6.58984375,152.890625,39
"Red",0.1484375,1.5859375,24.671875,8.3203125,2.2890625,2.4921875,105.5390625,35,0.3125,6.9375,44.625,16.5625,10.625,28.75,482.3125,30
"Blue",0.796875,3.9375,26.375,4.25,2.90625,5.546875,228.125,28,0.734375,3.78125,45.8125,4.4375,4.96875,3.5,236.25,27
"Red",0,5.75,9.875,8.375,6.9375,3.875,332.3125,35,0.625,1.140625,29.46875,9.671875,5.390625,19.984375,111.03125,32
"Blue",0.06640625,0.217773438,5.021484375,2.317382813,7.173828125,1.438476563,11.49121094,33,0,1.921875,21.671875,7.7734375,1.8359375,8.125,164.640625,28
"Blue",0.4375,4.53125,17.21875,9.1875,6,1.59375,64.65625,31,0,2.6875,12,5.1875,9.25,6.375,109.125,31
"Blue",0.511789799,4.238963604,43.28129768,24.53446484,10.48636675,4.446234703,151.0302553,32,1.25390625,3.221160889,36.40631104,10.68154907,4.744476318,22.56713867,50.6232605,30
"Red",0,3.875,33.9375,5.3125,1.5625,1.4375,39.9375,35,0.251221418,1.516550303,27.05622482,6.414174199,15.26879495,0.768384993,35.60497373,31
"Blue",0.125,2.125,17.625,13.125,5.375,0.75,47.1875,28,0.15625,1.40625,10.875,4.125,6.03125,0.25,58.25,31
"Red",0.0625,0.28125,32.875,3.5625,9.34375,5.21875,46.5,28,0.375,9,25.25,9.3125,2.25,2.921875,265.140625,26
"Red",0,2.897295952,28.27166843,6.164188385,0.48236084,1.185417175,34.5131197,37,0.03125,0.5,24.27050781,6.431640625,4.141601563,1.081054688,49.83007813,31
"Red",0.628503203,8.426129937,17.49406344,0.234410346,0.549476862,13.20257664,451.1464336,39,0.5,1.3046875,26.8515625,14.28710938,4.953125,16.61523438,139.9335938,35
"Red",3.0625,3.75,39,5.4375,6.6875,15.5625,143,25,0.555664063,3.008789063,15.96191406,2.649414063,12.00683594,2.106445313,129.5615234,35
"Red",0.223206162,1.673483491,22.37322128,7.89626646,11.8184576,1.708409786,33.54661691,34,0,0.081314087,37.58547974,6.838760376,1.056991577,2.765060425,25.02305603,35
"Blue",0.015625,2.1171875,12.6171875,7.765625,2.7421875,5.3046875,83.7421875,28,0.001022339,2.999557495,7.332061768,3.997009277,11.86170959,0.26109314,61.06759644,37
"Blue",0.691040039,4.566497803,27.8380127,9.308227539,2.901855469,21.47668457,329.8321228,33,0.167236328,5.326660156,21.7644043,5.400390625,6.516357422,12.14648438,177.9938965,30
"Red",0,0,23.71875,4.25,4.25,0,3.78125,25,0,1.875,25.625,10.25,16.25,0.125,34.25,28
"Blue",0.64453125,8.45703125,8.89453125,4.68359375,4.8515625,6.171875,278.4960938,29,0.046875,3.4375,20.75,16.59375,4.40625,5.34375,216,33
"Red",0,0.720703125,40.4453125,3.30859375,5.865234375,2.5546875,13.171875,31,0.00390625,7.5078125,39.4921875,6.37890625,2.94921875,19.47265625,287.0273438,36
"Red",0.008789063,0.40234375,39.87011719,6.397460938,3.997070313,7.6484375,78.10644531,25,0.540527344,6.345214844,13.06054688,5.528808594,2.505371094,3.409179688,160.2060547,33
"Blue",0,0.140625,41.3359375,3.7578125,5.7421875,3.0234375,63.21875,30,0.84375,1.79296875,12.00390625,1.953125,0.1015625,5.97265625,182.0703125,28
"Blue",0.1875,0.5234375,15.234375,7.6796875,8.1015625,1.9140625,46.3046875,33,0.6875,0.8125,53.46875,11,7.09375,13.1875,86,27
"Red",1.779205471,4.756160736,31.20392483,14.80445567,9.331921071,3.333951563,148.1146669,33,0.274414063,1.415039063,30.89160156,13.39160156,7.315429688,4.515625,91.875,30
"Blue",0.25,0.791992188,10.08105469,18.21386719,9.080078125,1.958007813,123.2558594,37,0.640625,2.541015625,35.58300781,15.61328125,12.80517578,4.713867188,61.91650391,39
"Blue",1.125,2.25,5.625,0.875,1.875,1.5,163.5,40,0.000274658,0.71194458,10.32504272,8.538238525,6.248016357,2.03729248,17.85314941,34
"Blue",0,0.165039063,41.27441406,5.795898438,5.88671875,10.046875,35.61328125,26,0,2.703125,20.6171875,4.21875,5.7421875,11.25,108.390625,40
"Blue",0,4,27.75,3.375,23,7.5,224.75,28,0,2.75,22.53125,4.90625,4.59375,1.8125,64.28125,27
"Red",0,5.1875,15.21875,11.71875,10.875,5.84375,184.90625,29,0,0.460205078,16.54931641,6.240722656,10.72314453,0.537353516,86.0324707,29
"Red",0,2.375,21.875,8.875,10.875,2.875,38.25,25,0.260185242,4.308273315,9.93006897,5.378334045,2.846313477,3.61391449,218.479454,38
"Blue",0.007354736,2.96685791,16.26358032,3.919967651,3.729782104,2.281143188,52.10009766,33,0.029586792,0.857467651,20.25588226,4.935779572,4.640815735,1.233398438,35.2287941,36
"Blue",1.10546875,6.89453125,14.00585938,6.6875,0.205078125,6.263671875,219.7792969,24,1.29296875,2.9453125,13.8125,2.69140625,2.44140625,4.125,166.3164063,29
"Blue",0.625549316,1.495389938,14.83706474,4.344404221,10.8835907,1.802097321,102.6743221,38,0.032616615,0.621116281,13.54923093,1.388406157,0.093315601,0.309667349,31.43897367,38
"Red",0,4.15625,16.4375,1.71875,0.09375,3.21875,173.78125,29,0.016601563,0.863525391,15.94238281,4.609619141,1.220825195,3.507202148,82.17651367,33
"Red",0.015670776,3.205360413,28.10439682,4.698509216,10.90803909,2.527111053,202.7047272,33,0.009056091,0.304919243,8.34059906,1.794857979,3.55246067,3.83581543,35.54133034,36
"Red",0.8125,2,9.859375,2.171875,1.96875,2.875,145.25,28,0.133929729,5.278326988,24.52560711,7.830448866,6.687430382,1.845429897,127.5941503,35
"Red",0.0625,4.25,25.1875,12.8125,7.5,9.1875,201.6875,27,0.46875,5.5625,21.625,4.875,1.9375,5,472.5,27
"Blue",0.28125,0.921875,22.734375,8.453125,8.109375,4.9375,141.734375,32,0,0.036132813,8.2890625,4.692382813,1.3359375,0.076171875,19.09375,38
"Blue",0.140625,12.53125,36.0625,7.921875,4.359375,9.03125,531.375,29,0.140762329,5.734390259,19.58891296,4.478118896,0.6690979,4.153396606,262.9061584,35
"Blue",0.023579597,3.477927208,51.56259537,12.06892967,11.9727335,3.892469406,93.06051064,32,0.0625,3.5625,31.625,10.3125,8.9375,0.375,83.0625,30
"Red",0.015625,5.96875,49.5,3.21875,4,5.953125,145.984375,39,0.01171875,6.294921875,25.43554688,2.93359375,6.658203125,2.52734375,151.9511719,33
"Blue",0.000244141,0.038208008,11.91601563,3.052978516,2.491699219,0.702514648,4.013671875,43,0,0.838867188,31.78125,2.888671875,1.62890625,16.35839844,82.703125,32
"Red",0,0.893520832,10.11137152,22.83199883,11.22239399,0.12223053,32.27840424,32,0.25,0.375,27.5625,2.3125,2.03125,0.875,77.25,27
"Blue",0.59765625,1.140869141,52.31011963,20.63769531,12.1958313,5.058135986,74.64578247,25,0.12890625,0.34765625,48.3046875,7.10546875,4.3046875,1.53125,76.3125,30
"Red",0.009313583,1.692757845,10.27411103,6.620733261,6.248775959,1.179078102,135.2861271,38,0.003054619,1.79e-05,5.240775585,3.560730457,0.01889801,0.778533816,1.099945068,40
"Blue",0.5625,0.375,21.17578125,7.32421875,4.54296875,2.10546875,41.125,29,1.114257813,0.893554688,23.21801758,6.656982422,5.604492188,9.010253906,124.7263184,32
"Red",0.534179688,1.908691406,15.59472656,2.6953125,0.500976563,5.912109375,337.6958008,37,0.003417969,4.82421875,48.85253906,8.614257813,5.382324219,17.79492188,353.4814453,30
"Red",0.066558838,0.262237549,32.42606354,3.07862854,4.26587677,1.04296875,57.48174286,30,0.578125,3.1328125,25.796875,13.3359375,10.8515625,11.671875,318.25,36
"Red",0.081054688,0.260253906,20.22753906,18.42919922,2.008789063,1.417480469,25.83447266,34,0.65625,3.421875,16.859375,3.9375,3.96875,9.015625,370.484375,30
"Red",0.160644531,0.43359375,39.02954102,14.85522461,6.955566406,6.345703125,36.66650391,32,1.257006407,4.852259874,12.98812687,0.468820691,0.098953724,11.40515327,369.2928672,39
"Blue",0,4.5,3.75,3.75,3.875,2.75,352.625,35,0,1.84375,26.34375,4.546875,3.671875,16.25,272.28125,27
"Red",0.0625,0.240234375,50.30432129,55.01324463,0.949462891,0.958374023,14.99298096,33,0,1.612792969,29.25878906,2.535644531,2.617675781,11.17236328,80.57470703,34
"Blue",3.125,5.5,32,3.875,7.375,8.125,181,24,1.2421875,2.1171875,14.6796875,1.5078125,0.0546875,1.8046875,176.21875,32
"Red",0.21875,1.53125,36.96875,14.125,15.59375,12.03125,56.875,24,1.066940308,11.25638103,32.86105061,9.048575401,10.09873009,5.576377869,200.2787638,35
"Red",0.0625,1,26.54101563,7.86328125,8.283203125,2.162109375,78.66015625,30,0.819061279,8.396759033,16.45845032,0.650268555,2.107131958,5.616577148,278.5016327,35
"Red",0,0.75,28.5,9.375,19.5,2.125,96,30,0.250488281,2.955566406,58.70703125,20.83544922,9.563964844,12.49414063,129.418457,33
"Red",0,0.43359375,19.9765625,3.875,0.892578125,2.607421875,7.599609375,32,0,3.65625,35.703125,18.02539063,11.984375,0.70703125,40.03710938,32
"Red",0.25,0,7.0625,1.375,2.78125,5.375,40.15625,31,0.002929688,3.001953125,39.48974609,10.86865234,2.641113281,2.231445313,99.22167969,34
"Red",0.051029861,1.873829246,23.15333521,9.298833668,2.071456909,13.29003739,310.5620849,35,0.078125,5.5,28.98828125,9.3828125,15.74609375,1.37109375,21.47265625,29
"Blue",0.375,1.625,12.9375,8,13.1875,2.375,137,27,0.76146698,2.312196016,26.37103796,3.516249895,0.39503479,3.784075975,149.9239786,32
"Red",0.84375,0,15.671875,5.359375,6.234375,0.421875,11.09375,31,0.125,0.5625,43.75,6.125,13.6875,4.4375,87,27
"Blue",0,0.330078125,35.54882813,4.591796875,10.7734375,6.09375,46.2265625,26,0.6484375,3.09375,15.0078125,3.234375,0.6640625,11.125,139.3359375,37
"Blue",0.0625,1.75,35.375,15.5625,7.75,3,117,32,0.03125,1.15625,20.96875,7.53125,6.6875,1,24.90625,30
"Red",0.28125,2.28125,53.9375,8.46875,8.84375,8.6875,103.125,26,0.625,5.875,40.25,10.125,3.25,18.5,476.625,29
"Blue",0.03515625,2.346679688,23.93652344,2.752929688,6.935546875,12.15625,94.48046875,31,0.081054688,6.690429688,17.12109375,8.057617188,4.010742188,6.818359375,119.4121094,32
"Red",0,0.65625,14.65625,2.65625,0.53125,2.03125,70.375,30,0.015625,2.328125,6.5234375,1.40625,3.7421875,1.375,109.09375,28
"Red",0.313018799,2.318231583,24.0592556,10.69545937,10.47231293,8.30096817,78.45523643,37,0.265651703,0.188728333,18.73768902,9.006201744,11.93532085,2.49450016,25.33884144,33
"Red",0.001976013,0.419815063,9.206192017,0.622627258,0.981079102,4.786277771,49.40776062,33,0.4375,4.390625,48.1953125,5.46875,7.21875,14.0390625,471.125,38
"Red",0.125,1.8125,30.25,12.75,1.5625,12.5625,131.0625,34,0.0078125,5.015625,16.984375,2.7578125,4.8984375,5.9453125,115.0546875,36
"Red",0.25,0.625,8.1875,2.3125,2.375,3.8125,57.5625,25,0.75,6,12.5,6.625,1.5,4.84375,218.28125,25
"Blue",0,4.75,30.75,4.875,3.125,12.625,265.125,32,0.015625,1.171875,14.046875,5.578125,6.484375,4.203125,106.859375,34
"Red",0,2.53125,28.6171875,14.9296875,20.109375,5.890625,67.328125,35,0.6875,1.5859375,17.0078125,2.90625,0.203125,7.9453125,182.140625,28
"Red",0,6.2421875,51.0546875,6.1953125,5.0234375,34.2734375,364.8984375,27,0.515625,1.921875,9.28125,7.078125,10.4375,0.046875,76.609375,37
"Red",0.3125,5.4375,24.25,5.4375,1.1875,4,197.25,38,0.875,0,10.75,2.375,0.5,1.625,9.625,29
"Red",1.125,2.25,7.8125,12,6.5,1.8125,90.75,28,0.375,2,29.1875,7.9375,5.3125,2.125,167.25,27
"Red",0.033203125,0.727050781,23.88476563,8.219238281,2.441650391,3.014404297,43.35302734,33,0.2890625,5.9140625,11.7890625,8.3671875,4.703125,8.34375,267.9921875,29
"Red",0.068359375,4.138671875,23.80859375,18.01171875,9.39453125,5.16796875,181.0996094,27,0.001953125,1.00213623,22.94689941,13.26516724,21.32196045,2.549804688,33.78060913,31
"Red",0,0.44140625,32.890625,3.6171875,7.73046875,5.109375,17.34375,31,0.00982666,1.462158203,23.1232605,6.671936035,11.79760742,4.475036621,89.42529297,35
"Blue",1.2109375,5.7890625,19.01171875,7.375,0.41015625,12.52734375,282.5585938,24,0.004882813,2.950927734,38.35571289,12.55810547,4.919921875,6.131347656,206.7049561,38
"Red",0.002044678,4.99911499,14.66412354,7.994018555,22.72341919,0.522186279,122.1351929,36,0.25,10.078125,27.171875,11.703125,13.046875,2.75,184.34375,35
"Blue",1.5,2.9375,19.375,1.625,4.5625,1.75,46.75,29,1.203125,8.94921875,11.61132813,2.997070313,4.751953125,3.729492188,381.1210938,32
"Blue",0.03125,3.9375,35,2.4375,2,11.90625,280.96875,39,0,1.794591904,13.54333687,2.32837677,0.96472168,2.370834351,62.0262394,37
"Blue",0.382080078,8.132995605,41.67602539,8.616455078,1.803710938,30.95336914,577.6642456,32,1,5.125,18.75,0.625,0,12.25,314,26
"Red",0,0.71875,36.16015625,12.70117188,7.58984375,2.697265625,112.3535156,34,1,0.609375,25.703125,8.57421875,3.90625,14.23046875,162.8671875,34
"Red",0.000488281,0.076416016,11.83203125,1.105957031,0.983398438,1.405029297,8.02734375,42,0.5,0.583984375,9.162109375,6.427734375,4.16015625,3.916015625,33.51171875,36
"Red",0.000549316,0.42388916,20.65008545,5.076477051,3.496032715,4.074584961,31.70629883,34,0,1.677734375,26.5625,5.77734375,1.2578125,15.71679688,65.40625,32
"Red",0.501953125,2.890625,9.08984375,4.5859375,3.400390625,3.8046875,234.7539063,32,0,6.375,12.4375,15.4375,9.75,4.6875,207.8125,28
"Blue",0,0.28125,40.671875,2.515625,5.484375,1.046875,8.4375,30,0,2.25,14.8125,6.4375,7.625,5.25,143.25,35
"Red",1,2.515625,31.8515625,2.1171875,2.25,13.1796875,183.78125,39,0.031341553,6.410720825,24.20879364,2.397018433,9.816078186,5.054222107,405.4094543,33
"Red",0.018112183,0.609838486,14.68119812,3.589715958,3.104921341,7.671630859,71.08266068,36,0.296875,4.1875,25.015625,4.46875,1.328125,21.25,204.671875,37
"Red",0.558410943,3.512321472,26.40784967,9.608911335,3.663842142,4.667903125,214.2293338,33,0.075134277,1.030975342,19.76864624,1.331878662,3.21661377,4.990020752,77.53683472,28
"Red",0.0234375,2.58984375,14.87109375,0.8671875,0.31640625,3.0546875,75.90234375,33,0.002948761,0.001049042,24.10996437,7.929858208,10.31746387,0.855507851,2.217497826,41
"Red",0.2578125,3.953125,13.7421875,3.6484375,1.3125,1.2109375,130.0078125,38,0.09375,2.875,28.5,19.1875,6.8125,3.6875,123,33
